num_change_points_diff,std_diff,mean_amplitude_envelope_diff,loudness_diff,zero_cross_diff,ber_diff,spectral_centroid_diff,spectral_bandwidth_diff,label
8.0,282.01324462890625,-0.0005274442,-0.00028743426,0.0380859375,[-0.5325086  -0.4823836  -0.47017407 -0.7016889  -0.89334905],474.2145247777007,266.231316538579,transition
1.0,-70.1326904296875,-0.0015127808,-0.0046155974,-0.006445312500000008,[ 6.6550198  6.656967   4.56229    7.112707  22.488058 ],-287.47667745946296,-215.3952486820947,transition
1.0,-664.7978515625,0.013711134,0.009630112,-0.13740234375,[12.342696 12.982897 14.632207 14.774225 10.866929],-2267.7329694877317,-480.46261746759933,transition
2.0,172.832275390625,0.009405058,0.0029904693,0.015234375000000008,[-11.221552   -7.1681385  -9.140357   -7.662552    2.2280807],111.31990234753857,136.73510035736058,transition
-14.0,73.88119506835938,0.056264237,0.035903342,-0.017480468750000006,[-11.113411   -1.573349    2.384204    2.9576845   7.9630933],-116.98732457785286,-136.46244831236754,transition
-2.0,-19.65789794921875,0.018986527,0.013257481,-0.024218749999999997,[ 1.6085682  2.0056086  2.2898617  0.9542818 -2.7880745],-170.1872295650437,-19.94499157485734,transition
-12.0,-444.5050048828125,0.035467662,0.020312231,-0.001660156249999989,[-2.674388   0.3426571 -2.3660297  2.6821747 10.534341 ],-258.24767334245735,-22.119986096722187,transition
-2.0,355.2727966308594,0.009086605,0.004077239,0.01845703124999999,[19.79892   18.692142  11.076399  -5.7742596 -3.1778946],-522.4709502474925,-735.487024880387,transition
6.0,-16.0146484375,0.0067056566,0.0019086525,0.005175781249999997,[ 6.8824587   0.39418793 -1.068759   -1.1423788  -6.5938673 ],223.41623101743562,53.49824929268698,transition
1.0,138.15847778320312,0.012141839,0.0070328526,-0.005468750000000008,[ 0.24680996 -0.32880402 -1.4907889   0.5032797   0.5821934 ],-42.575404481518035,-48.21801224189767,transition
3.0,418.02178955078125,0.013647273,0.009775825,0.0018554687499999986,[ 0.41555357 -0.3029585   2.1473298   4.2204957   5.277023  ],-236.38343644439306,-183.13147979706764,transition
6.0,-72.5771484375,0.012285117,0.00879268,-0.025195312500000004,[14.459584  12.292077  11.830033   5.2183514 -5.551326 ],-1224.3622458417392,-671.9788067657089,transition
4.0,136.10345458984375,0.0049719755,0.0026991758,-0.008496093750000003,[11.020313   14.646708   15.618884    4.5631714   0.19095421],56.45775437797988,-194.56778929903635,transition
-11.0,325.31805419921875,0.009302512,0.0066560414,-0.007519531250000003,[-6.5727434 -4.889986   0.4091282 10.618437  32.023094 ],-29.707385227290615,82.65603676776004,transition
2.0,-86.79931640625,0.013866337,0.006604921,-0.0107421875,[ -3.5520678  -6.236847  -11.290211    4.4373918   7.8661976],-161.27891180638494,-61.98462572986,transition
-15.0,-45.54296875,0.030564193,0.021068659,-0.01650390625,[ 3.4036026   1.6577024   2.0453825   0.19431305 -2.898985  ],-155.38304530366577,-54.39693085342196,transition
9.0,-277.231201171875,-0.00034523406,0.0003756394,-0.08408203125000001,[ 9.997519    5.938434    0.38219213 -1.8917646  -2.3594818 ],-990.2487984118211,-60.34831255941026,transition
-10.0,66.29150390625,0.0008668378,-0.000738116,0.0341796875,[ -6.0020766  -10.761307   -13.847215    -6.3631177   -0.28562355],691.8090201834298,266.05567578889895,transition
4.0,140.3671875,-0.0032542609,-0.001948623,0.0369140625,[-0.57099724 -4.5785055  -5.1475334  -1.2328176   1.5060844 ],434.6045493626134,85.40998292544964,transition
2.0,82.17691040039062,0.0025345273,0.002085343,0.0509765625,[-8.631375   6.5246954  6.1348724  0.6671562 20.482368 ],-21.820797410836803,-95.48051648994306,transition
-14.0,152.6756591796875,-0.008799538,-0.0077836327,0.009570312500000011,[-8.02668   -9.598097  -6.3918896 -3.3065758 -5.6199245],170.17012093617814,119.26154416458371,transition
-1.0,-267.8144836425781,-0.023311513,-0.0128936125,-0.0020507812500000083,[ -8.512708  -9.618451 -26.811787 -26.165348 -10.636498],854.5716051631225,599.4769020769972,transition
0.0,-457.3863525390625,0.009916771,0.0058736787,-0.07099609375,[ 5.638485   6.30737    5.7217636  6.421811  11.257132 ],-844.2230350981768,-109.34046860566741,transition
-6.0,-10.1329345703125,0.005299922,0.0007898919,-0.00439453125,[-9.727783  -9.277359  -8.096268  -2.9489079  8.883493 ],44.864507511722195,67.6201704647408,transition
1.0,131.7154541015625,0.034648303,0.016702846,0.006738281249999992,[-13.936662 -15.336704 -16.614182 -11.082756  -4.500291],618.8773302365573,371.3604795715373,transition
-1.0,61.793853759765625,0.01498121,0.009083662,-0.008886718749999998,[ 9.113585 -3.711133 -9.951782 -8.717079 -8.747387],3.552435796412283,156.04903579070037,transition
-9.0,-36.0089111328125,0.011830369,0.0058322623,-0.0166015625,[-12.870316   -7.6854076  -4.748032   -3.9536457  -2.9546957],526.2324632131572,397.58286158247984,transition
-7.0,-1.52862548828125,0.01641957,0.01173117,-0.026855468749999993,[ 6.8575764  4.9647636  1.1895142 -4.8215523 -6.393091 ],-92.06842382671857,-27.654832754150675,transition
-12.0,-2.20172119140625,0.016496591,0.00886789,-0.0036132812500000028,[-10.846754  -6.339633  -4.4247    -7.572629 -11.09365 ],23.250218704838062,169.11060491156923,transition
4.0,-89.75970458984375,-0.058888577,-0.03235492,0.020800781250000004,[ 3.3638735  -0.05436993 -0.03551865 -3.8656693  -4.876313  ],-42.07799063838138,61.595542830091745,transition
18.0,-25.810791015625,0.02100902,0.012853947,-0.01220703125,[0.38126087 4.196497   2.657135   2.134142   1.4005508 ],-142.80000331582482,-80.36589197689682,transition
5.0,13.30072021484375,-0.022540454,-0.015206419,0.009375000000000001,[-3.025176  -5.8421755 -6.4273357 -3.96208   -0.646574 ],71.17557254935787,176.05971391764842,transition
-3.0,-115.030517578125,0.018613636,0.012368925,-0.0185546875,[20.168533  15.54796    5.4883995 -0.2702198  1.4152813],-337.2911390823924,-250.74441014258468,transition
-4.0,-166.236572265625,0.0010196641,0.0019365847,-0.014746093750000001,[ 46.874573   54.96639    -7.9586487  -8.978775  -24.42183  ],-162.2471891869177,-166.9278552269268,transition
11.0,-99.7958984375,0.0010671243,-0.0025360808,-0.0026367187500000028,[  6.2848988   -0.93473434 -17.414757    -6.3614407    4.602865  ],211.9337960770174,26.97934033257752,transition
-4.0,342.3958435058594,0.009015191,0.004483126,-0.013281250000000008,[7.456288  9.01386   7.644002  8.6470175 0.8091898],-158.75670563571884,-184.4139757911712,transition
-9.0,33.61468505859375,0.017284527,0.01118022,-0.09013671875,[-0.48161125  0.5753274   1.3123732   1.7600846   3.0083432 ],-364.56389418396157,-27.074166312110265,transition
-2.0,-16.2044677734375,0.008257672,0.006828787,-0.03974609374999999,[-2.9360304  1.0191593  3.1581497  4.0508842  5.798956 ],-340.9139996542244,-118.30056790848948,transition
-1.0,-86.02783203125,-0.004586607,-0.0028542168,0.017480468750000006,[-4.897054   -3.0143332  -0.14766216  0.12251425  0.61798906],132.6879613462511,68.9757464450372,transition
6.0,-118.63958740234375,-0.0026856437,-0.0016695634,0.008691406250000006,[-2.6362858  -0.95318127  0.09873724  0.25185108  0.19226456],43.731513629481924,1.267820763194777,transition
21.0,417.7796630859375,0.014779894,0.0066998564,0.014843749999999989,[ 5.087829    3.100429    1.9748354  -0.60834503 -1.5277119 ],-27.19232693296999,-232.26566155391538,transition
-8.0,127.1810302734375,0.009356044,0.0041106157,0.010156249999999992,[ 5.2341976  2.7746525  3.2554522  1.3187065 -5.8619947],28.791209086599338,-73.36791811172861,transition
8.0,142.731689453125,0.004331384,0.0017212545,0.01611328125,[-0.6528983  -0.6800673  -0.8996787  -0.09850669  0.91210604],326.74293029748696,-14.396025753656431,transition
6.0,464.18255615234375,-0.00286242,-0.004279904,0.0205078125,[-12.473716    -7.609456    -3.2666245   -1.4792404    0.24415779],306.3325360547485,111.66438334942268,transition
3.0,80.28016662597656,0.015466843,0.01133633,-0.013085937499999992,[-8.316359  -7.7497883 12.052513   1.042759   0.9227867],-80.75312457780274,-0.41827520842571175,transition
-7.0,-35.45172119140625,0.052993283,0.035624973,-0.009472656249999996,[ 6.0668373  6.7264137  7.0054092  1.6718159 -8.131969 ],-102.30390570551708,-3.5470284651407837,transition
-11.0,16.467681884765625,-0.0057727806,-0.0037205354,0.0020507812500000014,[  7.5382385  -4.7732353 -30.560955  -38.4618    -33.889694 ],82.52489114802029,212.94403048741515,transition
6.0,80.529541015625,-0.0021909326,-0.0035574734,0.004199218750000001,[-16.416348   -8.355223   -0.9999008  -1.9739094   6.3680897],241.66430055234946,167.5157846114805,transition
15.0,-149.71588134765625,0.0013984665,0.0024462529,-0.0205078125,[  2.8066292  -5.387163   -6.5467443  -8.253544  -13.013024 ],-90.54130616605062,161.75885699001265,transition
5.0,-9.556304931640625,-0.0036672987,-0.0005354546,0.0042968750000000056,[-3.1412325  2.3898697 52.13253   36.99459   10.532272 ],-193.91038751572887,-259.5588655116469,transition
44.0,787.1112060546875,-0.003312908,-0.008074407,0.028320312499999993,[-15.361998  -11.4976845  -1.2550201   1.163578   -6.383028 ],562.9968683145075,263.22004174185054,transition
10.0,111.62384033203125,0.010438178,0.011000961,0.004199218749999997,[-19.264385 -20.158165 117.075     99.32875   27.731785],-36.80576392122316,-182.48204882050368,transition
-5.0,36.45072937011719,0.051402405,0.035454907,0.0,[-253.78183  -215.36044    27.494537 -107.59216   -94.63171 ],429.329958021199,561.618110705778,transition
-3.0,-205.28799438476562,-0.020994233,-0.017101623,-0.007128906249999997,[  -3.1312885   -7.862646  -568.6036      -4.496872    -1.5618896],127.7108397674674,159.21383146860398,transition
-1.0,-13.543853759765625,0.004843505,0.003743263,-0.00537109375,[-30.963139  -41.607018  163.05936    19.7511      2.7259588],-262.3350088034824,-74.01998234519306,transition
9.0,-77.85333251953125,-0.04717136,-0.030545207,-0.004785156249999999,"[2.07679939e+00 3.00464630e-01 3.91944031e+02 3.08427979e+02
 1.20739136e+02]",-58.64575201698153,-80.24959927587565,transition
-8.0,319.75799560546875,0.0034239031,0.0008799387,0.013085937500000006,[  14.877675    -4.0210686 -148.75407    -25.385067    12.819931 ],329.198638792519,123.33251993471004,transition
5.0,21.12451171875,-0.0011531711,0.0008384958,-0.0037109374999999972,[-2.4378824 -0.9364891  2.659913   2.656394   2.0970478],-32.09610078396827,-68.77244627145183,transition
5.0,59.38946533203125,0.018890128,0.012620717,0.0025390625000000014,[ 4.4158697  7.220505   7.3398867  7.2858753 16.22288  ],-589.3983389103671,-549.9638470358377,transition
-5.0,-38.27923583984375,-0.014837198,-0.0066696852,-0.007617187499999997,[ 31.061049   20.318064    2.6687222 -10.014757  -19.561121 ],-262.23402328151724,-104.96584910269257,transition
23.0,-470.94244384765625,-0.015725277,-0.0067447424,0.0077148437500000056,[ 2.5326834  7.188966  17.845499   9.931477   6.12949  ],-192.55044547956027,-165.02848825520277,transition
33.0,-98.4161376953125,-0.010293037,-0.009218957,0.007226562499999999,[  1.6491137   -6.4410677  -13.515949    -2.7390108   -0.30216217],114.19796671988479,60.11225401496631,transition
-3.0,-126.12945556640625,0.0078090094,0.0045417883,0.0005859375000000014,[-51.877953 -45.92877   50.74446   47.907616  17.640873],40.396057964029296,-3.7127863522791813,transition
-20.0,-23.254150390625,0.014506221,0.014139729,-0.008105468749999997,[-51.50914   -56.576435   12.2098465  52.88394    30.852987 ],-21.082872109406253,113.79328236810875,transition
-5.0,99.28302001953125,0.0051935576,0.003607927,-0.003613281249999996,[-36.68506   -23.933842    5.853237    4.4183235   5.2726755],100.3024411759352,144.01064539338336,transition
-4.0,28.988128662109375,0.011073679,0.0067910384,0.008691406249999999,[ 52.749176  32.596153 -13.229576 -28.45807  -43.592625],22.090421359835545,-65.52898588197695,transition
6.0,-31.9119873046875,0.009184532,0.003973294,-0.015039062499999992,[-13.864025    -9.843387    -6.640999    -3.9431162    0.51180553],249.7875296635657,217.93450546580516,transition
31.0,146.9996337890625,-0.0313484,-0.023052284,0.03388671875,[ 11.784401  -4.328594 -23.532904 -27.083345 -25.241695],612.2744630627467,331.94876116823184,transition
1.0,101.93646240234375,0.0052677616,0.0029701237,0.023535156249999994,[ 0.07197571  0.55367756 -0.24593163 -4.091402   -2.286028  ],142.26480397414934,43.77213719825818,transition
-10.0,326.9874267578125,0.0023784116,-0.002831554,0.042871093750000006,[12.210591  9.039453 10.078242  8.561136 -3.484581],138.3281739839249,-208.70701464910508,transition
1.0,-15.61712646484375,0.0049032047,0.0021807477,0.004687499999999997,[ 3.815525    2.7855358   0.42738914 -1.2646322  -2.7787971 ],-70.65522325313896,-83.18056073497519,transition
-3.0,-276.5287780761719,0.0018716231,0.0006679632,0.016308593750000003,[ 0.4646616   1.065526    0.19331837 -0.33741283 -0.10300636],-14.855987496981015,38.534804722307854,transition
5.0,-126.5240478515625,0.020780083,0.01007393,-0.010839843749999994,[-2.8426108  -2.1286469  -1.304205    0.29234982  0.20987606],72.53845428701925,18.0201992106563,transition
3.0,10.61236572265625,0.02374085,0.012454584,0.0033203125000000056,[15.67758     9.309958    3.9849606   0.08228683 -9.696126  ],-14.975365134626827,-225.76283599538306,transition
-9.0,-19.0595703125,-0.011517912,-0.008947827,0.014550781249999992,[7.11239   8.103243  6.700793  3.0524015 1.3078632],-152.76466316074175,-153.37507374584402,transition
2.0,231.74227905273438,-0.00964538,0.0005238652,-0.01601562499999999,[-2.5076532  -2.4827595   0.00416088  2.375434   -0.02882004],54.977217068551,53.48759962244503,transition
2.0,30.91253662109375,0.02116467,0.0113387555,-0.01513671875,[-1.7118549  -1.6265631  -0.4055972   0.23389196 -0.86569214],27.712450567573796,102.18548054443909,transition
1.0,96.79193115234375,0.008938849,0.0070233196,-0.0015625000000000014,[-3.3376637 -2.2509003 -0.6684866  3.2829447  7.691737 ],-61.042442741326795,-24.200494137007354,transition
-3.0,45.99359130859375,0.0037970245,0.00032819435,0.03232421875,[-2.0304155  -4.611204   -2.0620966  -0.81922626 -3.0898714 ],410.76410675040165,70.64678448428322,transition
-12.0,-0.84344482421875,-0.0211429,-0.013888441,-0.004492187500000008,[ 3.9835806  -0.48852062 -2.0377674  -0.35726357 -0.88539886],112.49068217429067,75.9605004513453,transition
3.0,79.8629150390625,-0.009760864,-0.007269427,0.005664062500000011,[-5.553406  -5.218074  -3.5264864  0.5083828  3.8695498],103.053950120855,77.30622679853013,transition
-12.0,14.521697998046875,0.058038086,0.032134563,0.020703125000000003,[ -7.4427624 -14.698657   -8.230666   -5.6752663  -3.9080915],723.5766078705456,320.5555968541048,transition
6.0,-136.3599853515625,-0.037313715,-0.0229791,-0.01748046875,[ 22.987986   12.33679     3.9161072 -14.670013  -32.71231  ],-117.96167542524427,-62.107196770824885,transition
-17.0,-67.62255859375,0.009840786,0.0037588403,-0.00146484375,[ 7.233618   4.0374994  2.9092941 13.2342825 13.460872 ],-208.44891087692167,-260.43729537943886,transition
-10.0,-766.6558227539062,0.009920534,0.007224705,-0.041308593750000004,[-3.9212172 -4.5925236  2.1180444  9.216696  14.810002 ],-477.3298029911034,-269.7495062577091,transition
-3.0,-31.48822021484375,-0.018359568,-0.011017695,-0.0029296875,[-5.4237356 -3.5252094 -0.5775547 -2.2794151 -0.2529335],28.503168178316628,103.7933859463451,transition
56.0,125.7738037109375,-0.0015908834,-0.0009925119,0.1763671875,[-4.3164644 -5.1116524 -5.563675  -2.649087  -0.7794285],1877.4919317322538,110.6931703296309,transition
13.0,-187.370849609375,-0.0026892945,-0.0037224256,0.003320312500000002,[  9.343573   -1.6203575 -15.515177  -13.249931   -3.203535 ],-64.35190199760541,9.542111290016692,transition
26.0,-11.22308349609375,-0.015874863,-0.013892518,0.004296874999999999,[-0.9755974  1.0772457 -1.8787727 -2.1921463  6.061783 ],27.875518771041243,-50.51971468232523,transition
16.0,225.71392822265625,-0.016233448,-0.012227204,0.021679687500000003,[ 29.014252   18.517164   -2.5124817 -11.480495  -29.384071 ],146.21562736451233,-67.79120578321499,transition
-12.0,-58.2637939453125,-5.1386654e-05,0.00040666386,-0.009765625,[ 0.6554823  1.3508654  1.7064371 -0.5677357 -1.0882282],-54.87179893687767,32.50283788374236,transition
-3.0,-35.33917236328125,0.0022171144,0.0018532746,0.0026367187499999993,[-14.276795 -28.214493 124.04768   30.374563   7.689457],85.39409087697186,115.37846140615397,transition
65.0,232.51556396484375,-1.2513552e-05,-7.378825e-06,0.10722656250000001,[-0.9387114 -1.2178884 -1.317171  -1.0591716 -0.9302404],507.790173319253,217.20493607564958,transition
9.0,-160.50750732421875,2.9523802e-05,2.0876269e-05,0.013476562500000011,[0.03302348 0.08096755 0.9563172  4.25202    8.623236  ],-1172.5355242086307,-363.6976918129171,transition
117.0,89.91162109375,-6.3085827e-07,-1.8458494e-06,0.08056640625,[0.48897457 0.7076495  0.5447017  0.696975   0.71266234],-1297.46718628312,236.88602710666237,transition
7.0,-9.957855224609375,-0.0032139216,-0.0027364865,0.0008789062499999986,[ 157.88776  271.95203 -377.25452 -665.26514 -250.31152],114.43123091852578,148.6811729787148,transition
7.0,35.59521484375,0.004518563,0.0028839055,0.00634765625,[ 313.64938  371.71387   72.23547 -629.35114 -400.0633 ],29.58558810552222,-20.181177757055593,transition
2.0,-12.7684326171875,0.00018640514,-0.000106227584,0.015332031250000003,[-19.346832 -12.606895 -10.002892  -7.826687  -6.161785],390.6295910092406,165.68158470342337,transition
4.0,-329.32171630859375,0.018685907,0.012253103,-0.08222656249999999,[ 0.6372585  6.8669014 25.224945  36.553722  41.190376 ],-1082.924488732661,-294.214391498424,transition
-7.0,3.115081787109375,0.012078408,0.0078314,0.007714843749999999,[ -9.8367195  -3.2036972  14.522095   -7.6449356 -13.561966 ],3.715939170208685,109.36635045878415,transition
-23.0,-296.148193359375,-0.0016526221,-0.00036646985,-0.021875000000000002,[-1.6053247 -5.548435  92.46686   50.11317   12.625386 ],-259.2470149255555,-116.32746782625031,transition
1.0,-187.5692138671875,0.009503461,0.0065349024,-0.0025390625000000014,[-44.103836  -20.991196  368.79327   -34.200333   -4.3003445],7.759957120060903,129.36132944054543,transition
-2.0,-84.61334228515625,0.001965778,0.0023161434,-0.0028320312499999986,[ 38.502235  39.18136  -21.956348 -40.877254 -43.013474],46.15492468201501,71.35280206346033,transition
5.0,-208.79147338867188,0.00659829,0.004179321,-0.0031250000000000028,"[-1.4821850e+01 -1.1222656e+01 -2.7099609e-02 -5.6484489e+01
 -2.6445984e+01]",118.21246584992537,236.12336435231487,transition
7.0,22.35015869140625,0.0046218634,0.0018403884,0.005859375,[47.20363   51.64679   -0.3435974 -9.459801   3.122406 ],-66.82495171490336,-275.1244347556576,transition
-12.0,-373.2154541015625,0.0041842945,0.0035589477,-0.0006835937500000028,[  5.6060085    9.154186   -32.699852    -3.0209808    0.39769745],-63.752946271002656,-39.01644708642925,transition
-3.0,-10.64105224609375,0.0015397929,0.0011370108,0.027734375000000006,[3.2505512 5.8686123 5.862381  7.585985  0.8905945],115.03856680608237,-20.06061308047788,transition
-1.0,-10.27362060546875,-0.0059701577,-0.005125813,0.00390625,[ 1.0033035  -2.9523582  -8.496975    0.07388878  7.1357517 ],-48.85152258270023,-97.55367651340225,transition
-5.0,13.59197998046875,-0.0013648905,-0.0008825958,-0.011132812499999999,[ 1.4267187 -4.421129  -6.303194  -0.5255184  1.533021 ],30.0049745975341,62.49397427320014,transition
4.0,-41.357421875,-0.008801036,-0.005754074,0.00048828125,[ 8.465417  4.087202  5.795208 16.822151 12.347313],-12.130854754779875,-181.52188700451438,transition
-5.0,-47.84051513671875,0.0022798162,0.0011047777,0.012890624999999996,[-11.581229 -12.012421 -14.581806   2.810297  28.771229],114.48598043733796,-36.25791725469935,transition
38.0,44.61029052734375,-0.0014397018,-0.0009555925,0.04169921874999999,[11.473633    5.8800383  -1.9293184  -0.23525143 -0.6820812 ],-76.9422152946604,-165.19377720873126,transition
13.0,66.8482666015625,-2.6022346e-05,-2.0497399e-05,0.02558593749999999,[-2.1238003   0.07490826  0.35364628  0.32556152  1.054348  ],54.15174532581841,137.2074939951683,transition
8.0,-205.82513427734375,0.01637583,0.011654686,0.016406250000000004,[-35.584297  40.90146  733.38983   96.496376  35.640335],-42.045662846908044,-162.83388220608845,transition
9.0,55.598388671875,0.0035101566,0.0032630488,-0.0087890625,[-299.3736   -486.3811    -74.967285  254.28888    76.05122 ],50.774983380651975,103.14989464124676,transition
10.0,-241.6346435546875,-0.03600093,-0.022092726,-0.003124999999999996,[-16.813366  -11.222938   -1.7295971  -9.271322   -7.3009977],-49.71665582597666,265.43326763759796,transition
-2.0,-0.832763671875,-0.01650672,-0.008932114,0.0048828125,[ 13.333738     0.09825516  -3.5282784  -15.992847   -31.17838   ],19.186267435100717,40.985996300022634,transition
-5.0,2.3700103759765625,0.007495437,0.0067348955,-0.01435546875,[ 13.263611    6.5471725  42.042713   14.348152  -27.556862 ],-75.43727284607326,10.758899328693587,transition
18.0,348.542724609375,-0.017406754,-0.009928596,0.015234375000000001,[-10.624419  -11.64218   -19.744324   -4.3027725   6.789747 ],237.023684784441,116.07613187509742,transition
23.0,205.45050048828125,-0.000363764,-0.00020055537,0.04472656250000001,[-5.2734537 -4.2509356 -1.1682324 -3.2445183 -6.5754757],522.5884221558322,232.66232426916258,transition
-14.0,-7.0380096435546875,-0.0029891822,-0.0023194733,-0.006640625000000001,[  3.067566    3.9489708  83.76247   116.235725   37.2473   ],-174.84536918924096,-278.320601655505,transition
17.0,-246.89959716796875,-0.014327983,-0.010029735,0.004980468749999998,[ -2.9206429  -7.229267  233.59097    11.202183    0.6271553],-93.415004015882,-48.15871978268183,transition
15.0,357.4675598144531,0.0008594873,0.0006635321,-0.0107421875,[ 4.085253  9.585405 32.532955 33.928856 13.137587],-537.8547176731772,-217.57659569597854,transition
22.0,-269.5783386230469,-0.0143410675,-0.010560023,-0.001953125,[ -3.71097   -11.324556  -79.89302    -2.2111263   5.2123756],-95.65178720973267,70.76641580566525,transition
2.0,-312.1370849609375,-0.0061459243,-0.002443526,-0.007031250000000003,[  2.38554     7.3748894   1.5133629  -6.576166  -11.739614 ],-297.3121209061833,38.64860233496415,transition
-1.0,7.918914794921875,-0.0041199215,-0.0031751692,0.012890625000000003,[41.723766   8.205307  19.9329    16.561905   5.0756683],39.97733952033377,-67.22294936809499,transition
-13.0,126.58889770507812,0.0051929466,0.0034373943,0.0026367187500000028,[  5.761818   17.01926   -11.3900795 -11.4700775  26.369638 ],-50.09552622471483,-146.32141081643158,transition
2.0,210.90621948242188,0.00057493895,0.0042348914,-0.0011718750000000028,[  8.140411 -19.15662  -74.348    -40.286755  -4.231224],-23.47557930118205,22.356743918409848,transition
14.0,84.42303466796875,-0.035649605,-0.02280264,0.006152343750000004,[-18.195436 -15.296534 -11.226265  -3.879631  12.520321],-54.55226751740702,88.74930439160153,transition
14.0,228.1826171875,-0.040506385,-0.029971706,0.01220703125,[  3.862011  -6.05986  -31.792212 -27.647179 -26.870098],274.3933498401291,369.6933177832816,transition
12.0,-114.02874755859375,-0.02186393,-0.012598611,0.013085937499999999,[ 2.2802086  7.1972914 17.471287  19.455372  12.824541 ],-250.67027235610544,-245.75847259915622,transition
-11.0,-154.52069091796875,0.009320408,0.004864618,-0.0023437500000000056,[-1.4492035  8.539736  24.123947  22.894104  36.05945  ],-267.7904297573291,-258.92167096156686,transition
6.0,334.7415771484375,0.010161452,0.0072701816,-0.029199218750000006,[-4.480941   -0.96662617  7.0377398   6.6183815   5.8924265 ],-722.6103131459963,-410.17591248301915,transition
-1.0,-245.90533447265625,-0.0058552623,-0.00080839545,-0.034277343749999994,[-1.844945   3.212287   5.883152   4.7939186  1.880455 ],-316.4029196050135,-140.67491177118904,transition
6.0,-133.86126708984375,0.0036854222,0.002361305,0.0189453125,[-8.817191   -4.2283077   0.86560726 -5.595809   -5.5754128 ],542.3085278222263,212.1793888511288,transition
-8.0,218.6009521484375,0.019694827,0.013585174,-0.0018554687499999986,[-0.63026714  3.8539743   5.312109   -0.80082893  5.967163  ],-88.411902333836,-75.08021875716236,transition
-9.0,-408.4463806152344,-0.005567929,-0.0022833198,-0.01767578125,[10.335759   6.887457   7.3445263  5.101488  -7.686823 ],-302.83047322486595,-147.32702596137915,transition
5.0,290.505859375,-0.00058446726,-0.00050208776,0.03749999999999999,[-3.9231253 -4.524836  -4.5483055 -3.8158972 -3.876225 ],1989.3644519933398,955.8958229547429,transition
6.0,-0.7489395141601562,-0.014119927,-0.00966974,0.008886718750000001,[-18.990908 -19.108437  -2.000229 -33.62202  -25.468441],1153.8598950762414,945.8605390010102,transition
11.0,80.7271728515625,-0.011783965,-0.008769624,0.022167968749999996,[18.443089 14.737395  8.009029 12.211735  3.490923],-134.98910484333533,-315.0046465707253,transition
0.0,-9.95294189453125,0.0024180748,0.0012792163,-0.006152343749999997,[ 2.3915672   2.6702137  -1.4921818  -1.2315617  -0.05161858],-32.05393567074634,-24.860816819664933,transition
3.0,148.9854736328125,-0.003397881,-0.0027116304,-0.0002929687499999972,[-5.2550907 -8.995012   5.0356293 11.060265  11.729056 ],-7.634661611021102,-12.972439396753543,transition
-1.0,-22.5587158203125,0.0076471195,0.0051479684,0.007714843749999999,[ 325.93155  303.8423   141.11665 -240.43741 -306.70996],0.42886882412381055,-42.63588552886904,transition
29.0,250.60845947265625,-1.2263612e-05,-5.0785484e-06,0.016699218749999967,[-0.3930397   0.06242251  0.21304345 -0.25933504 -0.13993955],123.62757825590461,-37.96141628369105,transition
,,1.7166832e-10,1.4699804e-10,0.02490234375,[0.0000000e+00 4.5304935e-04 6.2333882e-01 8.4883618e-01 8.7325752e-01],4715.4003760794785,2416.313466188446,transition
-17.0,-185.05181884765625,-1.1894944e-06,-1.6641621e-06,-0.2435546875,[-0.12607938 -0.1881454  -0.21668808 -0.42651904 -0.4280218 ],-2213.5133255775318,-1319.3582786563754,transition
1.0,-175.33168029785156,-0.001058572,-0.0008908437,0.010058593749999997,[ 5.536556   10.397448    0.30984688 -1.9685764   2.4411402 ],-11.853641549962958,-147.35567574762058,non_transition
-34.0,15.54345703125,-0.0039015533,-0.0026822123,0.0008789062499999986,[-83.22899  -96.73661  -54.4097   -22.3022   -14.561129],117.77991197030406,222.72386113166522,non_transition
-5.0,139.7559814453125,0.0016235933,0.00073798886,-0.011621093750000002,[ 1.868289   0.7298031 -5.84021   -4.4309673 -5.894581 ],35.27369233851164,49.421645358668,non_transition
0.0,6.0817108154296875,-0.0028435183,-0.0021830332,0.004492187500000001,[  32.54904    57.38643  -102.338844  -94.03375   -43.424606],-101.18954131774012,-121.6292652277948,non_transition
2.0,790.6431884765625,0.0003471485,0.00017840904,0.006640625000000001,[-0.20320511  0.12442303 10.268028    8.126816    1.3965511 ],187.32878250880458,-116.19086752016892,non_transition
-3.0,-61.064788818359375,0.0053590164,0.0033771712,-0.0009765625,[ 2.3375115  4.5889244 33.525986  53.194744  20.089634 ],-401.1380966263257,-366.9086527834909,non_transition
-14.0,39.162322998046875,0.006178882,0.004920468,-0.004589843750000003,[-14.036007   -1.1875572  62.508934   76.06766   117.48355  ],-37.31902822146844,-69.14460142095618,non_transition
-12.0,-110.69256591796875,0.0022874027,0.0014545056,-0.07568359375,[ 8.491642   8.333576   6.370714  -1.7056332 -6.937913 ],-443.1128208458622,62.40048152177587,non_transition
14.0,164.11190795898438,-0.011096651,-0.00961724,0.00244140625,[-19.214783   -2.1416512  18.531273   16.413925    5.648731 ],39.7151173632808,-37.27866789043742,non_transition
13.0,52.93670654296875,-0.014242543,-0.011164031,0.0033203124999999986,[-8.861998  -7.1296453 -6.994396  -3.4074745 10.265454 ],46.1729439501089,73.42019906187625,non_transition
