num_change_points_prev,std_prev,mean_amplitude_envelope_prev,loudness_prev,zero_cross_prev,mean_ber_prev,spectral_centroid_prev,spectral_bandwidth_prev,num_change_points_next,std_next,mean_amplitude_envelope_next,loudness_next,zero_cross_next,mean_ber_next,spectral_centroid_next,spectral_bandwidth_next,is_transition,is_not_transition
67.0,966.4623413085938,0.008538912981748581,0.005866622552275658,0.06228298611111111,38.9701042175293,1568.2952052546934,1648.7149520269513,,,,,,,,,1,0
,,,,,,,,14.0,534.383056640625,0.016141416504979134,0.012357788160443306,0.02294921875,92.49847412109375,1003.7635032959339,1374.2988253315787,1,0
52.0,621.3320922851562,0.0664190873503685,0.042353592813014984,0.039713541666666664,52.43653106689453,1157.1406148081894,1399.4785624518377,,,,,,,,,1,0
,,,,,,,,54.0,980.5362548828125,0.03917163982987404,0.023042934015393257,0.08902994791666667,7.5179314613342285,2444.882268358262,2542.1157915940153,1,0
40.0,539.3954467773438,0.032672394067049026,0.021164214238524437,0.040852864583333336,19.114986419677734,1254.0806149966097,1686.8326722786396,,,,,,,,,1,0
,,,,,,,,67.0,1158.599365234375,0.033780623227357864,0.02245459146797657,0.06673177083333333,16.149852752685547,2136.1676931956817,1900.8820688537514,1,0
131.0,732.17138671875,0.006169471889734268,0.0037831796798855066,0.1047634548611111,8.351980209350586,2229.246331780712,2311.1221249166865,,,,,,,,,1,0
,,,,,,,,35.0,779.9378662109375,0.07403621822595596,0.04603172838687897,0.05197482638888889,20.385801315307617,1657.3986079686135,1868.1428709895288,1,0
41.0,274.70806884765625,0.07426313310861588,0.04892778396606445,0.04774305555555555,15.359132766723633,1712.688681949151,2177.2610374073975,,,,,,,,,1,0
,,,,,,,,40.0,587.1671142578125,0.04225103557109833,0.027420606464147568,0.0439453125,18.090436935424805,1472.0008315642488,1992.2674014463441,1,0
36.0,544.0643920898438,0.05225010961294174,0.035388968884944916,0.033528645833333336,40.3189811706543,1031.210002946692,1512.167430090163,,,,,,,,,1,0
,,,,,,,,34.0,869.2922973632812,0.05827619507908821,0.03972948342561722,0.041558159722222224,38.663818359375,1183.1645551857596,1638.9026671529557,1,0
105.0,789.074951171875,0.009290262125432491,0.005097100045531988,0.1047092013888889,19.20712661743164,2206.2631120409683,2095.824982567428,,,,,,,,,1,0
,,,,,,,,16.0,856.44580078125,0.05594978481531143,0.03642932325601578,0.04334852430555555,34.506717681884766,1388.6152610044114,1786.6694293167352,1,0
29.0,342.75640869140625,0.10149851441383362,0.06464150547981262,0.04150390625,27.672210693359375,1524.5220540827731,1917.4151276383272,,,,,,,,,1,0
,,,,,,,,67.0,548.0355834960938,0.042937301099300385,0.026294996961951256,0.060709635416666664,16.78070068359375,1859.948100547712,2199.6444017655117,1,0
25.0,507.26123046875,0.05236668512225151,0.032771848142147064,0.04432508680555555,36.18311309814453,1371.4265925781508,1692.854607446909,,,,,,,,,1,0
,,,,,,,,28.0,834.231689453125,0.06250424683094025,0.03944208100438118,0.043131510416666664,38.03329849243164,1327.8791860879733,1684.0024789756103,1,0
29.0,816.9352416992188,0.07822200655937195,0.04711131006479263,0.05935329861111111,37.090938568115234,1488.1919624924903,1651.7032391570106,,,,,,,,,1,0
,,,,,,,,46.0,725.7092895507812,0.07360275834798813,0.04355664551258087,0.056477864583333336,55.41857147216797,1400.471231177746,1467.7859362698694,1,0
39.0,544.3656616210938,0.06733296811580658,0.04122063145041466,0.05409071180555555,56.93125534057617,1351.0227294702222,1517.6144871618574,,,,,,,,,1,0
,,,,,,,,39.0,508.728271484375,0.06488793343305588,0.03585408627986908,0.057183159722222224,53.70822525024414,1393.7509367498278,1573.2191985168167,1,0
29.0,555.0198974609375,0.09437233209609985,0.05907611548900604,0.055230034722222224,52.527286529541016,1459.551584735499,1636.1134217564368,,,,,,,,,1,0
,,,,,,,,29.0,398.034912109375,0.03881402313709259,0.024037711322307587,0.051595052083333336,64.8150634765625,1319.8444598536598,1595.5013040298463,1,0
33.0,736.7737426757812,0.015008594840765,0.009496687911450863,0.08262803819444445,12.279600143432617,2158.289349775949,2132.662552532107,,,,,,,,,1,0
,,,,,,,,20.0,680.9088134765625,0.05259144306182861,0.03465177118778229,0.052408854166666664,16.027509689331055,1744.4057344339324,2018.0260751709648,1,0
26.0,641.113037109375,0.07403374463319778,0.044292908161878586,0.05783420138888889,16.751224517822266,1613.3691548228312,1905.3407278893892,,,,,,,,,1,0
,,,,,,,,36.0,793.1355590820312,0.03724868595600128,0.02212851494550705,0.061957465277777776,11.946521759033203,2019.4892617972077,2329.1050081710214,1,0
56.0,827.9346923828125,0.0436558872461319,0.02399105206131935,0.08729383680555555,15.893593788146973,2022.7910918768523,2052.09908705227,,,,,,,,,1,0
,,,,,,,,70.0,676.2693481445312,0.031645212322473526,0.016791192814707756,0.10753038194444445,10.60093879699707,2383.928453549955,2301.327444910779,1,0
44.0,536.8499755859375,0.05729832500219345,0.03532518073916435,0.06917317708333333,14.794135093688965,1859.9191274512154,1962.418179221114,,,,,,,,,1,0
,,,,,,,,21.0,390.39453125,0.03091345727443695,0.018539179116487503,0.06260850694444445,21.89311981201172,1798.3136775629055,2008.585560837087,1,0
44.0,676.8804321289062,0.04822723567485809,0.027051184326410294,0.08219401041666667,27.23528289794922,1626.2741747289238,1706.1768775601488,,,,,,,,,1,0
,,,,,,,,25.0,708.9541625976562,0.051965683698654175,0.028373628854751587,0.06602647569444445,16.564455032348633,1831.5853766055766,1905.657441758113,1,0
68.0,603.0839233398438,0.047696199268102646,0.02624884434044361,0.07411024305555555,16.149717330932617,1899.6466491817405,1895.6964788937714,,,,,,,,,1,0
,,,,,,,,18.0,931.8638916015625,0.024628793820738792,0.014202835038304329,0.04763454861111111,22.502334594726562,1616.7499869077544,1766.171577659724,1,0
25.0,547.1251831054688,0.04306529089808464,0.026338547468185425,0.053385416666666664,31.18726348876953,1471.636965590295,1565.0694718405966,,,,,,,,,1,0
,,,,,,,,43.0,673.8842163085938,0.03540171682834625,0.018935397267341614,0.07666015625,31.94156265258789,1822.663370450177,1620.5132857525243,1,0
41.0,485.4591979980469,0.055170975625514984,0.033032845705747604,0.05674913194444445,29.22647476196289,1543.6022474617769,1627.9891352556829,,,,,,,,,1,0
,,,,,,,,36.0,723.841552734375,0.05112622678279877,0.030003253370523453,0.06163194444444445,53.610633850097656,1453.486932629494,1494.0402080058793,1,0
32.0,726.7026977539062,0.04902609810233116,0.028383271768689156,0.0686306423611111,37.80327606201172,1681.0241165730679,1738.7985620459447,,,,,,,,,1,0
,,,,,,,,31.0,656.494873046875,0.044085923582315445,0.02317131496965885,0.058756510416666664,30.205440521240234,1695.8663783924512,1690.0973856199778,1,0
33.0,527.2808227539062,0.10377426445484161,0.06533661484718323,0.05164930555555555,77.8448486328125,1422.5129530404038,1430.345672021487,,,,,,,,,1,0
,,,,,,,,50.0,676.6687622070312,0.06352422386407852,0.0362558551132679,0.0654296875,51.01631164550781,1604.7664240653332,1538.766330865151,1,0
55.0,825.1219482421875,0.08454149216413498,0.04879584535956383,0.07568359375,87.82108306884766,1563.5261256782405,1448.1431015336013,,,,,,,,,1,0
,,,,,,,,31.0,626.6910400390625,0.03342380002140999,0.02148791216313839,0.03830295138888889,311.8795166015625,1109.150525554024,1259.0226522467672,1,0
34.0,1159.9979248046875,0.002305479720234871,0.0015243415255099535,0.12532552083333334,14.88221263885498,2392.140806152624,2033.3255698567768,,,,,,,,,1,0
,,,,,,,,35.0,520.7645263671875,0.02534855343401432,0.01588471792638302,0.06363932291666667,21.854463577270508,1776.6849332314769,1901.6266365715107,1,0
70.0,1099.9742431640625,0.01569763384759426,0.011384308338165283,0.0657009548611111,21.5369815826416,1649.6904614214495,1681.6924307981462,,,,,,,,,1,0
,,,,,,,,38.0,341.7502136230469,0.029995646327733994,0.019028907641768456,0.05116102430555555,33.59743881225586,1398.2400935825133,1585.7457182116289,1,0
52.0,360.9407043457031,0.04144877567887306,0.025285592302680016,0.06260850694444445,55.66462326049805,1407.086955088097,1579.0335971908667,,,,,,,,,1,0
,,,,,,,,105.0,466.3147277832031,0.036146130412817,0.020201023668050766,0.0751953125,43.14363479614258,1563.0152284705252,1649.580301031049,1,0
55.0,836.9430541992188,0.06632798910140991,0.03823941946029663,0.07752821180555555,19.8190860748291,1936.010539962197,1883.2490911638124,,,,,,,,,1,0
,,,,,,,,101.0,832.198974609375,0.05622764676809311,0.03220297396183014,0.07459852430555555,21.334049224853516,1976.0403983377082,1886.921370446139,1,0
43.0,694.7232055664062,0.0720941498875618,0.04371184855699539,0.060384114583333336,27.92784881591797,1705.3007713558468,1734.3452047287562,,,,,,,,,1,0
,,,,,,,,84.0,905.3593139648438,0.03301210701465607,0.018266431987285614,0.08626302083333333,31.990150451660156,1856.958320653631,1728.643774968249,1,0
160.0,920.3499755859375,0.0034246069844812155,0.0018077441491186619,0.12662760416666666,11.304038047790527,2699.073063347753,2267.1019259664336,,,,,,,,,1,0
,,,,,,,,14.0,989.2767333984375,0.01548064686357975,0.009114738553762436,0.07958984375,13.754867553710938,2410.3668031788,2221.16290270377,1,0
82.0,813.8152465820312,0.04047032445669174,0.0263020321726799,0.0654296875,14.624058723449707,1887.060397669398,2028.5995019276936,,,,,,,,,1,0
,,,,,,,,49.0,578.9322509765625,0.020191701129078865,0.01234937272965908,0.11469184027777778,4.917026996612549,2980.533476463251,2627.661974478481,1,0
38.0,694.5245361328125,0.022429537028074265,0.015028764493763447,0.043891059027777776,22.12790870666504,1534.4580754946962,1856.2530062077765,,,,,,,,,1,0
,,,,,,,,73.0,1077.787109375,0.03506951779127121,0.0219530388712883,0.057942708333333336,20.17713165283203,1951.5751253395024,1887.7317762420264,1,0
149.0,971.5419311523438,0.01467975415289402,0.00858261063694954,0.15733506944444445,6.762160301208496,2758.154780454109,2329.0824422483056,,,,,,,,,1,0
,,,,,,,,34.0,776.0578002929688,0.05780559405684471,0.038526926189661026,0.05381944444444445,13.729358673095703,1852.2960989642525,2054.883333919413,1,0
58.0,641.5966186523438,0.05069688707590103,0.032720278948545456,0.055989583333333336,13.1511869430542,1783.2781183290522,2159.068973095627,,,,,,,,,1,0
,,,,,,,,30.0,645.2943115234375,0.048463545739650726,0.029718246310949326,0.0666775173611111,15.89494800567627,1961.8764667065047,2131.9434717575623,1,0
29.0,424.95037841796875,0.030631303787231445,0.020229153335094452,0.042154947916666664,15.573800086975098,1591.9526498865196,2114.909547097248,,,,,,,,,1,0
,,,,,,,,22.0,860.1657104492188,0.0556488037109375,0.03524396941065788,0.03927951388888889,23.301986694335938,1822.4873305805927,2039.5065799922295,1,0
53.0,865.8928833007812,0.05429707467556,0.032064106315374374,0.07112630208333333,21.295366287231445,1931.2755919703766,1857.1848019812262,,,,,,,,,1,0
,,,,,,,,59.0,867.01953125,0.06076402589678764,0.035332128405570984,0.060980902777777776,20.542339324951172,1947.689350498883,1962.8430681668283,1,0
36.0,220.67237854003906,0.06296524405479431,0.04405412822961807,0.04747178819444445,13.13612174987793,1719.844361321944,2221.5236965485205,,,,,,,,,1,0
,,,,,,,,84.0,873.5690307617188,0.02194392867386341,0.011783312074840069,0.0973849826388889,9.256567001342773,2514.2252353035833,2306.1389642579907,1,0
44.0,803.0521850585938,0.030980370938777924,0.019771676510572433,0.05148654513888889,23.755393981933594,1588.4397777085924,1820.7415384453384,,,,,,,,,1,0
,,,,,,,,27.0,948.0668334960938,0.045898132026195526,0.026071622967720032,0.04920789930555555,17.06329345703125,1956.527664205051,2172.236751856643,1,0
22.0,834.9422607421875,0.07109291851520538,0.04507144168019295,0.04481336805555555,25.034990310668945,1652.4347223943375,1789.8274465301174,,,,,,,,,1,0
,,,,,,,,54.0,760.9991455078125,0.06178882718086243,0.03664756566286087,0.05615234375,17.627716064453125,1766.354936402836,1875.1596989163106,1,0
65.0,367.5896911621094,0.08543386310338974,0.05483012646436691,0.05126953125,55.22779846191406,1266.9808651445212,1453.5010083452426,,,,,,,,,1,0
,,,,,,,,118.0,410.4691162109375,0.05264211818575859,0.030429627746343613,0.06646050347222222,26.8555908203125,1415.9745229444197,1681.3583641357416,1,0
35.0,288.4425354003906,0.05202346295118332,0.03330525383353233,0.04855685763888889,26.508298873901367,1389.942810496753,1852.7433045302398,,,,,,,,,1,0
,,,,,,,,57.0,345.4501647949219,0.027976196259260178,0.01753116399049759,0.07177734375,98.7171401977539,1295.1363499390563,1478.2587816001596,1,0
157.0,782.1652221679688,0.00536462664604187,0.0030243347864598036,0.1237521701388889,26.19383430480957,2084.7457082997553,1862.969146781208,,,,,,,,,1,0
,,,,,,,,49.0,730.4420166015625,0.0723835676908493,0.04497416689991951,0.06722005208333333,18.23610496520996,1881.0336193025869,1912.932833561826,1,0
45.0,907.0310668945312,0.09650498628616333,0.055437419563531876,0.08365885416666667,30.307125091552734,2166.331643597134,1760.7423563040727,,,,,,,,,1,0
,,,,,,,,19.0,922.5291137695312,0.07163669914007187,0.037113141268491745,0.08002387152777778,28.099977493286133,2303.154609859689,1974.4012130230524,1,0
29.0,912.91943359375,0.06186139956116676,0.034221451729536057,0.08544921875,15.745076179504395,2425.643236348844,2075.048588513868,,,,,,,,,1,0
,,,,,,,,55.0,854.15771484375,0.059231024235486984,0.030091891065239906,0.13264973958333334,9.609783172607422,2696.687648763281,2199.017150101481,1,0
54.0,554.2135620117188,0.08039671182632446,0.04560263454914093,0.0740017361111111,15.91377067565918,1813.591050832525,1843.846330251474,,,,,,,,,1,0
,,,,,,,,54.0,597.20166015625,0.03804626315832138,0.021641556173563004,0.06797960069444445,28.74034881591797,1689.553062241517,1737.5484081256234,1,0
29.0,638.1844482421875,0.06880853325128555,0.04177115857601166,0.0637478298611111,20.131855010986328,1717.7577042497041,1774.0739721046016,,,,,,,,,1,0
,,,,,,,,40.0,697.2574462890625,0.06224748492240906,0.033924490213394165,0.09331597222222222,11.050006866455078,2053.0451958853027,2024.7949680460797,1,0
88.0,671.47412109375,0.06478282809257507,0.03554893657565117,0.09120008680555555,14.898797035217285,2026.9869630527396,1914.8208357394853,,,,,,,,,1,0
,,,,,,,,83.0,888.3729248046875,0.01986757479608059,0.0098723154515028,0.1328667534722222,8.268768310546875,2603.6802092409675,2225.0647247751353,1,0
31.0,769.0501098632812,0.07439938187599182,0.04352463409304619,0.06895616319444445,12.438623428344727,2032.2894130023774,2016.2170454808595,,,,,,,,,1,0
,,,,,,,,79.0,853.398193359375,0.05036880820989609,0.025545505806803703,0.10340711805555555,11.976717948913574,2158.9095309556947,2000.1648486958677,1,0
48.0,595.541015625,0.08933506906032562,0.05150722712278366,0.07074652777777778,14.451069831848145,1823.7389568864694,1971.3866939687073,,,,,,,,,1,0
,,,,,,,,56.0,435.960693359375,0.04621049761772156,0.030258217826485634,0.04958767361111111,14.839484214782715,1499.0733939464528,1944.5745382432501,1,0
27.0,397.6078796386719,0.05080084875226021,0.030958086252212524,0.049967447916666664,17.21744728088379,1762.8130353464117,2130.8462675257674,,,,,,,,,1,0
,,,,,,,,50.0,631.1661987304688,0.059536490589380264,0.03352784737944603,0.06597222222222222,30.02259063720703,1697.9259368590208,1777.5425083969164,1,0
72.0,799.1426391601562,0.10603180527687073,0.06128911301493645,0.07600911458333333,27.359169006347656,1879.1218457688847,1763.1387571536777,,,,,,,,,1,0
,,,,,,,,22.0,583.628173828125,0.10848945379257202,0.06336215138435364,0.05642361111111111,20.01491928100586,1803.967424396204,1924.2098644210778,1,0
56.0,750.1689453125,0.13079167902469635,0.07815398275852203,0.05946180555555555,31.96114158630371,1606.067728663807,1665.7567539124893,,,,,,,,,1,0
,,,,,,,,64.0,790.5221557617188,0.05205705761909485,0.032216876745224,0.054633246527777776,32.98393630981445,1408.5771401609877,1620.0065078226135,1,0
21.0,779.5457153320312,0.01158186700195074,0.008355289697647095,0.042426215277777776,25.865142822265625,1463.9050453702828,1937.07251280503,,,,,,,,,1,0
,,,,,,,,20.0,503.06964111328125,0.018660934641957283,0.01185221690684557,0.04551866319444445,92.59585571289062,1036.5283007128135,1326.140895165744,1,0
60.0,536.9373779296875,0.03441689535975456,0.0214238241314888,0.0458984375,94.72649383544922,1152.7359977392641,1427.9360940506704,,,,,,,,,1,0
,,,,,,,,44.0,445.8799743652344,0.026098744943737984,0.01639426313340664,0.038140190972222224,79.6327133178711,1146.4446342192907,1448.2402533291358,1,0
20.0,567.144287109375,0.06499024480581284,0.04537056013941765,0.035698784722222224,74.5541000366211,1307.7181444137384,1416.8588649813273,,,,,,,,,1,0
,,,,,,,,3.0,212.639404296875,0.05532021448016167,0.037694983184337616,0.020399305555555556,44.43217468261719,1089.6788001572086,1602.8023120234136,1,0
11.0,223.38368225097656,0.039530087262392044,0.02842450514435768,0.024848090277777776,22.757110595703125,1055.4386873405952,1807.4373600834135,,,,,,,,,1,0
,,,,,,,,70.0,359.64990234375,0.03723130747675896,0.023458711802959442,0.03846571180555555,28.358779907226562,1170.4723833002479,1659.5514680293716,1,0
29.0,357.1127014160156,0.07225752621889114,0.04665364325046539,0.025987413194444444,43.2527961730957,1121.1669340189615,1490.5969211029526,,,,,,,,,1,0
,,,,,,,,28.0,392.8766784667969,0.04660014063119888,0.03126656264066696,0.03857421875,22.656681060791016,1193.5703385779095,1756.6757667957993,1,0
403.0,1179.4068603515625,1.6989288269542158e-05,8.19277556729503e-06,0.44091796875,1.771550178527832,4759.274516273327,2918.8569916973684,,,,,,,,,1,0
,,,,,,,,249.0,1113.6087646484375,1.764223611644411e-06,2.019847443079925e-06,0.3211805555555556,0.7731727957725525,6043.525278831717,3206.6888616683736,1,0
,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1,0
,,,,,,,,70.0,1152.9986572265625,4.410820565681206e-06,4.23385108661023e-06,0.2677408854166667,0.31537362933158875,6684.889440280942,2849.751473544312,1,0
136.0,746.595947265625,0.00011703930067596957,6.900465814396739e-05,0.1943359375,6.17100715637207,2801.771089576792,2595.134600618941,,,,,,,,,1,0
,,,,,,,,108.0,771.3301391601562,0.002164886798709631,0.0012459285790100694,0.10026041666666667,79.32830047607422,1527.5555696396727,1293.8568096407141,1,0
0.0,127.68450927734375,0.03334227204322815,0.02406666800379753,0.019476996527777776,478.6409606933594,695.1342415764716,1164.1832531639684,,,,,,,,,1,0
,,,,,,,,12.0,210.2803497314453,0.02331503853201866,0.01619264855980873,0.021430121527777776,883.5647583007812,673.8321294261588,932.0685787424803,1,0
16.0,344.9749450683594,0.031477246433496475,0.02099015563726425,0.022569444444444444,316.9374694824219,843.5566976214764,1131.1228838585544,,,,,,,,,1,0
,,,,,,,,33.0,510.0166015625,0.012841914780437946,0.008797522634267807,0.03379991319444445,155.216796875,1040.8869628898444,1342.0708379779214,1,0
20.0,237.9618682861328,0.01137981191277504,0.008681314997375011,0.023817274305555556,91.82443237304688,904.8773602626366,1312.0810361094018,,,,,,,,,1,0
,,,,,,,,27.0,472.9644775390625,0.03784603998064995,0.023835860192775726,0.03358289930555555,29.925546646118164,1351.9948712431103,1699.8939934631553,1,0
54.0,799.2579345703125,0.03603783994913101,0.02311985194683075,0.052408854166666664,32.31690979003906,1529.7932599913008,1648.2651435085218,,,,,,,,,1,0
,,,,,,,,51.0,307.62322998046875,0.017152830958366394,0.011651944369077682,0.042914496527777776,17.32578468322754,1417.9724490879037,1984.0553062120225,1,0
22.0,641.8837280273438,0.035289596766233444,0.0229291133582592,0.042805989583333336,18.328041076660156,1662.6359365446735,2023.2602758320722,,,,,,,,,1,0
,,,,,,,,22.0,650.2747192382812,0.03897138684988022,0.023953020572662354,0.062174479166666664,11.001444816589355,2231.573912586833,2338.0466665106833,1,0
26.0,961.6130981445312,0.0411953367292881,0.02533666044473648,0.056586371527777776,29.97856330871582,1659.5520004055006,1850.7018774919222,,,,,,,,,1,0
,,,,,,,,57.0,673.4054565429688,0.047531139105558395,0.029249323531985283,0.046820746527777776,31.433889389038086,1355.262381835091,1688.4757977743227,1,0
48.0,730.2861328125,0.004957397934049368,0.002971022156998515,0.06651475694444445,19.77997589111328,1874.4287287640295,2011.8347781394582,,,,,,,,,1,0
,,,,,,,,38.0,599.9144287109375,0.06032790243625641,0.03834949806332588,0.054633246527777776,21.71332550048828,1562.044305606268,1769.5023849439651,1,0
17.0,352.89910888671875,0.034543827176094055,0.02400982938706875,0.037760416666666664,36.25231170654297,1407.4271071906978,1894.5155965452295,,,,,,,,,1,0
,,,,,,,,39.0,469.3124694824219,0.05081946402788162,0.028793327510356903,0.05772569444444445,31.271453857421875,1622.6336971635185,1770.0332878635386,1,0
15.0,597.6699829101562,0.04995468258857727,0.029974304139614105,0.062445746527777776,14.0897216796875,1821.5232953106088,2115.937723448786,,,,,,,,,1,0
,,,,,,,,25.0,818.9176025390625,0.05207056924700737,0.030718352645635605,0.058159722222222224,9.614197731018066,2033.676361587502,2298.6371842642156,1,0
36.0,728.2258911132812,0.06578682363033295,0.038829948753118515,0.06591796875,28.396617889404297,1752.178628992878,1831.0404244174122,,,,,,,,,1,0
,,,,,,,,21.0,850.738525390625,0.036451686173677444,0.021985763683915138,0.05251736111111111,16.175724029541016,1865.8131774541134,2263.636783793638,1,0
24.0,902.5450439453125,0.04554180055856705,0.028091469779610634,0.05837673611111111,13.784549713134766,1819.3796243256868,2155.6411736287514,,,,,,,,,1,0
,,,,,,,,19.0,731.470703125,0.03890121355652809,0.024642419070005417,0.05050998263888889,15.423627853393555,1693.0289945829068,2127.157363709944,1,0
43.0,504.1263732910156,0.08516889810562134,0.051828160881996155,0.060980902777777776,27.885887145996094,1564.0102145335065,1761.219552894191,,,,,,,,,1,0
,,,,,,,,64.0,646.4032592773438,0.05906469747424126,0.03516063466668129,0.054524739583333336,15.26663589477539,1751.943288275326,2082.692994407788,1,0
85.0,668.73828125,0.0852525532245636,0.047359079122543335,0.05441623263888889,31.13071632385254,1536.2120000934806,1639.240328074351,,,,,,,,,1,0
,,,,,,,,54.0,516.00732421875,0.05596591904759407,0.035619013011455536,0.04123263888888889,37.50029754638672,1151.1491314064035,1570.6211475336822,1,0
10.0,359.86328125,0.0553000271320343,0.03691248223185539,0.03797743055555555,57.61910629272461,1139.46708106391,1509.1808534831716,,,,,,,,,1,0
,,,,,,,,56.0,969.7163696289062,0.048018474131822586,0.02633095532655716,0.09293619791666667,17.990455627441406,2106.0189077679656,2140.0599966375794,1,0
101.0,846.1463623046875,0.07066222280263901,0.0396355465054512,0.07758246527777778,27.874183654785156,1861.290921775207,1776.1672663040335,,,,,,,,,1,0
,,,,,,,,65.0,619.783203125,0.05109146237373352,0.029694698750972748,0.05479600694444445,20.668569564819336,1520.4253264179251,1855.5144507865084,1,0
27.0,843.4511108398438,0.047626037150621414,0.028669528663158417,0.0661349826388889,12.666382789611816,1823.5442931947723,2170.7893139429502,,,,,,,,,1,0
,,,,,,,,16.0,648.8001708984375,0.01521299034357071,0.0094278110191226,0.057562934027777776,6.471578121185303,2813.0419647210674,2821.068211508574,1,0
67.0,1081.761962890625,3.901535092154518e-05,3.100220419582911e-05,0.4627278645833333,0.8196555376052856,5388.492888626741,2326.5834881284495,,,,,,,,,1,0
,,,,,,,,77.0,967.2860717773438,2.5445653591305017e-05,1.3674924957740586e-05,0.4839952256944444,0.8078837394714355,5501.897296614032,2422.3270164100627,1,0
31.0,1100.9376220703125,2.9293387342477217e-05,1.4847169950371608e-05,0.455078125,1.198940634727478,5478.300359074721,2373.097649823272,,,,,,,,,1,0
,,,,,,,,23.0,971.802734375,3.900368756148964e-05,1.8980714230565354e-05,0.4763997395833333,1.3364816904067993,5486.303200579806,2622.2145927581423,1,0
90.0,1002.5957641601562,0.00018032964726444334,0.00014035248022992164,0.4040256076388889,2.5706567764282227,4635.399291244992,3092.1626833217783,,,,,,,,,1,0
,,,,,,,,19.0,84.94798278808594,0.004167469218373299,0.0032118000090122223,0.038899739583333336,11.548103332519531,1575.6248830536408,2476.916159227237,1,0
48.0,452.0705871582031,0.05664060264825821,0.034959595650434494,0.05772569444444445,18.40833282470703,1687.7267581221602,1890.862096378955,,,,,,,,,1,0
,,,,,,,,51.0,689.4730224609375,0.027643201872706413,0.01642008312046528,0.05984157986111111,13.776734352111816,1931.04050483887,2104.463980800043,1,0
34.0,766.60595703125,0.04835810139775276,0.02668783627450466,0.06678602430555555,21.306480407714844,1903.7135658487443,1857.2312834704944,,,,,,,,,1,0
,,,,,,,,50.0,705.247802734375,0.03424187749624252,0.019696198403835297,0.055718315972222224,25.20367431640625,1831.8721350859446,1870.8469695280846,1,0
39.0,592.1410522460938,0.03094247542321682,0.0190274640917778,0.05848524305555555,22.05710792541504,1903.2536200957427,2001.9754097643272,,,,,,,,,1,0
,,,,,,,,19.0,637.3248901367188,0.01680850237607956,0.011652177199721336,0.03390842013888889,33.44746780395508,1516.9992335526879,1880.937771008405,1,0
10.0,146.6659393310547,0.019637728109955788,0.013640266843140125,0.040093315972222224,14.874378204345703,1742.7019815351618,2114.643237273567,,,,,,,,,1,0
,,,,,,,,10.0,858.7244873046875,0.038096167147159576,0.02341594733297825,0.03537326388888889,24.21826934814453,1613.2159350141826,1908.1581744232983,1,0
45.0,550.8799438476562,0.004917500540614128,0.0035519141238182783,0.0888671875,15.80825138092041,2134.295915322751,2260.241032460077,,,,,,,,,1,0
,,,,,,,,67.0,677.393310546875,0.003773357952013612,0.002545560011640191,0.08436414930555555,15.34670352935791,2065.39305100709,2182.4099659637377,1,0
42.0,617.531005859375,0.05917515605688095,0.036888010799884796,0.05984157986111111,20.019126892089844,1630.4800161886076,1801.4996416345894,,,,,,,,,1,0
,,,,,,,,22.0,430.0685729980469,0.05042050778865814,0.031186243519186974,0.05186631944444445,21.611595153808594,1717.9196173784517,2002.4873530163245,1,0
14.0,383.856201171875,0.06161276996135712,0.04064614325761795,0.04226345486111111,95.82442474365234,1323.3553473551995,1562.3072568090056,,,,,,,,,1,0
,,,,,,,,32.0,458.5514831542969,0.030681513249874115,0.019004106521606445,0.048665364583333336,40.140316009521484,1402.4136232367002,1679.341409946178,1,0
19.0,799.1103515625,0.055156394839286804,0.02962275967001915,0.0690646701388889,22.85148811340332,1626.9699455642303,1782.237943768817,,,,,,,,,1,0
,,,,,,,,30.0,839.9164428710938,0.050308190286159515,0.02952985279262066,0.06228298611111111,30.56519317626953,1569.7372677097674,1764.0625657407456,1,0
29.0,972.4894409179688,0.03920084610581398,0.0227004736661911,0.06781684027777778,9.754047393798828,2333.752114198975,2512.7384703275643,,,,,,,,,1,0
,,,,,,,,10.0,843.1472778320312,0.03531182184815407,0.022130725905299187,0.04014756944444445,10.91054916381836,1861.7503945007318,2339.8062004701114,1,0
29.0,795.296875,0.06549172103404999,0.035848602652549744,0.054850260416666664,15.367959022521973,1825.9548948046702,2020.3872980989431,,,,,,,,,1,0
,,,,,,,,55.0,697.1967163085938,0.0896836668252945,0.0537678524851799,0.057291666666666664,20.727149963378906,1779.1758787322133,1864.0159113083687,1,0
33.0,586.3490600585938,0.07663945108652115,0.04825914278626442,0.049153645833333336,25.655132293701172,1470.1125726680896,1714.6572445163242,,,,,,,,,1,0
,,,,,,,,65.0,673.5401611328125,0.07539808005094528,0.04424971342086792,0.0641818576388889,16.66861915588379,1824.0004745593735,1973.7940279260001,1,0
55.0,500.04754638671875,0.0036507060285657644,0.0023667344357818365,0.05154079861111111,12.464893341064453,1669.457765511748,2360.756073858446,,,,,,,,,1,0
,,,,,,,,17.0,644.6681518554688,0.044530030339956284,0.02751258946955204,0.027018229166666668,38.55351257324219,1352.7602212129702,1733.160350574077,1,0
65.0,648.998291015625,0.060593366622924805,0.03533810004591942,0.06179470486111111,36.5592155456543,1567.800262517259,1627.6729957957484,,,,,,,,,1,0
,,,,,,,,112.0,925.4035034179688,0.0797809436917305,0.04528941959142685,0.0793185763888889,39.53352355957031,1713.134980050104,1599.0111883349807,1,0
