id,max pitch (Cents),min pitch (Cents),mean pitch (Cents),num change points,standard deviation (Cents),zero cross,loudness,amplitude envelope,band energy ratio,spectral centroid (Cents),spectral bandwidth (Cents),mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,0
565.0,4704.171054025447,-665.4074724782107,2679.9958492425358,174.0,1683.539037307868,0.0997579823369565,0.0398896597325801,0.0872480869293212,12.64051628112793,3570.828189406064,3487.975104097319,-280.102783203125,67.96076965332031,-62.9046745300293,-20.1131591796875,-54.21798706054688,4.945724964141846,-48.44173431396485,-13.876694679260254,-20.87584114074707,-19.61625289916992,-1.1847723722457886,2.9272732734680176,-39.15678787231445,is_sa
599.0,4053.309589415325,-837.288683578691,2500.6935823869776,138.0,1802.7580032014969,0.0704520089285714,0.0225075669586658,0.0469884015619754,18.34743881225586,3433.516496837108,3479.721680508324,-327.6063537597656,90.51898193359376,-47.58241653442383,13.221641540527344,-58.24093246459961,2.236273765563965,-14.948692321777344,-18.43924903869629,-30.648487091064453,-12.926955223083496,4.635131359100342,2.3529646396636963,-34.12770462036133,is_pa
887.0,3275.184908308574,-948.4120703597044,1694.7504587722226,142.0,711.362896516358,0.04501953125,0.0408797152340412,0.068726509809494,66.35498809814453,2420.7164662239143,2717.8854418827805,-328.7877197265625,168.12435913085938,-27.10169982910156,2.723459959030152,-34.45222091674805,10.920114517211914,-24.677661895751957,-22.70846939086914,-23.41507911682129,-39.30186080932617,-8.24199104309082,4.72406816482544,1.983850121498108,is_ma
713.0,4720.314610841265,-793.4587295947762,2385.9667684398096,202.0,1744.3332199475688,0.07232421875,0.0359134823083877,0.077579066157341,42.81002426147461,3022.673956784789,3097.585923301872,-274.74853515625,132.6395721435547,-59.12201690673828,1.2963204383850098,-50.13715744018555,-9.996013641357422,-7.67263650894165,-27.471677780151367,-11.192607879638672,-14.018837928771973,-1.2949252128601074,3.725109815597534,-33.696556091308594,is_pa
1226.0,3944.64316117133,-1017.1966055748388,1583.6218387180536,54.0,1172.5542892474734,0.052783203125,0.0353340879082679,0.0626851543784141,54.9749755859375,2731.789580639232,3149.897877401585,-409.9349060058594,142.77597045898438,-11.251909255981444,-6.728224754333496,-0.5266876816749573,-22.16402816772461,-26.762256622314453,-18.806283950805664,-4.62800931930542,-19.80978775024414,-1.1757147312164309,1.719232201576233,-34.63269805908203,is_ga
327.0,3901.190662715474,-890.7401278221629,1857.906489562912,32.0,1399.519002495682,0.0495042067307692,0.00976247433573,0.0170969571918249,24.848125457763672,2989.5464194199035,3382.7147105345302,-495.6894836425781,141.4715118408203,9.594767570495604,-8.480969429016113,-36.629539489746094,11.082338333129885,-40.60042190551758,-20.67759132385254,16.417476654052734,-63.48292922973633,14.425447463989258,9.76871109008789,-46.32929992675781,is_pa
438.0,3943.62760571893,-859.9817298600794,1803.6396827471244,66.0,1044.947312601303,0.05279541015625,0.0258522164076566,0.045843381434679,83.48487854003906,2584.82259540462,2764.9443451469583,-384.9397277832031,154.71949768066406,-53.32915878295898,23.378549575805664,-44.17255783081055,-4.701417922973633,-18.55990982055664,-22.814502716064453,-7.871009826660156,-35.02101135253906,11.361966133117676,-15.225811004638672,-27.76943588256836,is_ga
1164.0,3949.514502533008,-541.3864719167998,2097.2865764921926,63.0,1072.935547053628,0.0628004807692307,0.0483095049858093,0.0892862603068351,41.46813583374024,2983.887573592923,3013.7006533479835,-271.4617919921875,131.78846740722656,-69.8730697631836,7.863216876983643,-54.18295669555664,5.140674114227295,-31.95450210571289,-24.73399543762207,-7.506790637969971,-16.601408004760742,0.153778001666069,-0.3233069181442261,-23.112327575683597,is_ri
62.0,3343.702980485651,-909.1332538426584,1281.8468563922677,49.0,270.4442064625321,0.0250325520833333,0.0077441725879907,0.0117401983588933,101.99259185791016,2065.5812056303625,2675.658222865829,-512.1074829101562,195.7008819580078,-2.4103477001190186,10.191726684570312,-21.052906036376957,32.85677719116211,-38.2216911315918,-21.19916534423828,12.446429252624512,-32.64981460571289,10.726800918579102,12.241327285766602,-18.50730323791504,is_ni
257.0,3920.935371036556,-1008.8786623082606,1579.0955057493768,81.0,1157.4279542733818,0.0679598721590909,0.0230968613177537,0.0422800630331039,16.346946716308594,3357.987302959129,3626.995147417481,-362.0795593261719,100.0531768798828,10.86048698425293,32.19865417480469,-6.139071464538574,6.975677490234375,-34.027435302734375,-30.659557342529297,-17.489715576171875,-4.23223352432251,4.471085071563721,-4.91010856628418,-31.239198684692383,is_sa
1466.0,4557.385526031706,-650.4272828912888,2705.9605843052764,176.0,1795.0101309686838,0.0975341796875,0.0574256516993045,0.1162597686052322,11.91588020324707,3772.410270144797,3622.5932471950414,-235.85240173339844,59.39131546020508,-51.63576126098633,-15.881775856018066,-61.740379333496094,-10.555130958557127,-53.830204010009766,-33.49311065673828,-6.919961452484131,-14.048340797424316,4.834793567657471,2.7539076805114746,-26.392303466796875,is_ga
1402.0,4061.787374785697,-169.9189485851359,2522.450047562844,46.0,1358.2024546964712,0.1071965144230769,0.0223413612693548,0.0452118963003158,8.744840621948242,4014.169862967681,3714.834360798034,-333.2861022949219,58.26216506958008,-47.41744613647461,-44.55026626586914,-60.48744583129883,14.309412956237791,-85.09622192382812,-11.432419776916504,11.762310028076172,-29.190731048583984,27.23925018310547,10.65847873687744,-39.89603042602539,is_sa
1266.0,4180.487650489818,-1015.0959477110956,2124.8459676870702,309.0,1328.7408255200355,0.0531600560897435,0.0218869354575872,0.0496512874960899,31.01206588745117,2887.530543516944,3083.5563683048213,-331.3619689941406,142.51864624023438,-50.52425003051758,25.619653701782227,-32.63150787353516,11.74856185913086,-27.516754150390625,-15.84978199005127,-18.99127578735352,-22.72804069519043,13.771454811096191,0.3878403306007385,-21.76986694335937,is_ni
1455.0,4021.9674171347456,407.3921233918808,2750.672728704506,38.0,1828.2959078038375,0.1202182112068965,0.0342563949525356,0.0853311717510223,8.926584243774414,3953.659721174986,3742.6807288687633,-389.3448181152344,-3.3895931243896484,-38.56063461303711,-17.756450653076172,-60.2740592956543,10.92992877960205,-43.7401008605957,-27.141801834106445,0.3423232436180115,-23.401273727416992,22.55621337890625,-12.907262802124023,-19.967430114746094,is_ma
269.0,4012.113536080236,-802.3555900436016,2337.5631907091806,135.0,1744.0171890123083,0.0590587797619047,0.0489154048264026,0.0922671407461166,21.76848030090332,3186.4985547296783,3362.671538307417,-236.3412322998047,108.91539001464844,-43.54001235961914,15.794758796691896,-14.916034698486328,-16.910987854003906,-47.002689361572266,-26.625925064086918,-7.458690166473389,-18.97264671325684,-11.07410717010498,-4.18452787399292,-26.790714263916016,is_ga
167.0,3202.705740666215,-977.1648418506868,1407.366006562596,82.0,629.2514491716381,0.0359933035714285,0.0208686608821153,0.0353107824921608,104.78820037841795,2149.728756905921,2551.202550338153,-407.9668884277344,182.6649627685547,-26.178810119628903,22.00965118408203,-19.937301635742188,10.83026885986328,-24.026199340820312,-22.957256317138672,-8.6185302734375,-17.604324340820312,10.494806289672852,-8.830873489379883,-17.65157699584961,is_ni
764.0,2680.4238784128343,-615.820828660628,1383.5605642367616,23.0,346.56570450306754,0.0352450284090909,0.0353071466088295,0.0553048141300678,82.23768615722656,2603.302252012528,3057.4175684801985,-383.5698547363281,135.07821655273438,-12.199716567993164,33.92384719848633,-52.074195861816406,-7.741722106933594,-4.228283882141113,-16.396621704101562,-17.68026351928711,-61.17462539672852,-11.214000701904297,6.431850910186768,-3.506166696548462,is_ri
552.0,4460.938293226832,-990.9875605773616,2322.322751026817,168.0,1856.312004679192,0.062117866847826,0.0400334298610687,0.0740903168916702,14.668856620788574,3360.015864264094,3557.5552347257667,-258.72491455078125,94.30316925048828,-32.920928955078125,30.50279998779297,6.504398345947266,-8.248299598693848,-38.96531677246094,-24.75654411315918,-15.930859565734863,-19.42996597290039,-14.772021293640137,-5.139952182769775,-10.249756813049316,is_ni
1029.0,4706.117731795666,-960.6242799322216,3087.6917067380305,252.0,2479.775602384423,0.1967294730392156,0.0055991197004914,0.0119414664804935,14.979700088500977,3982.437472857829,3365.684765355538,-597.6560668945312,79.56961059570312,13.097363471984863,28.783111572265625,-81.77699279785156,37.061431884765625,16.181678771972656,-5.92407751083374,-12.051737785339355,-38.459014892578125,20.868200302124023,-6.549020290374756,6.810786247253418,is_ma
306.0,3401.56250271412,-848.7218246692736,1702.613150066091,62.0,1126.6136565554723,0.0408977640086206,0.0353143513202667,0.0683341771364212,40.51912307739258,2023.1584046276275,2626.7499281428,-439.008544921875,155.2070770263672,7.505009174346924,-13.461082458496094,6.1032562255859375,42.68459701538086,-46.08198547363281,-53.62230682373047,-36.65907287597656,-2.361762762069702,2.116451501846313,-11.399380683898926,3.790739059448242,is_ri
1290.0,4649.263250223939,4506.7769267375925,4554.476338268505,11.0,-1116.9222042930407,0.3758223684210526,0.0029684270266443,0.0058528552763164,4.069765090942383,5084.179482728398,2552.0013847831897,-793.9528198242188,-152.97865295410156,9.450325965881348,80.05134582519531,-85.47209167480469,47.492000579833984,-15.174863815307615,-7.350074291229248,16.37921714782715,-8.367142677307129,-16.511253356933594,30.87000846862793,-14.316749572753906,is_ga
1113.0,3082.500732809074,-996.38266634439,1343.7448894989604,108.0,554.1685348685882,0.0390896267361111,0.0267941895872354,0.0450600199401378,150.4463653564453,2177.650542059077,2646.022959663646,-354.0481262207031,187.79302978515625,-36.30796051025391,44.24068832397461,-10.258694648742676,14.235299110412598,-15.220287322998049,-31.97001075744629,-10.146259307861328,-30.773611068725582,4.302783012390137,-1.9863226413726809,-21.364696502685547,is_ri
642.0,4706.865871549404,-843.9189024732976,2611.469416453067,142.0,1964.3602439959568,0.07060546875,0.0306889396160841,0.0676103755831718,18.50347328186035,3503.8330966549456,3606.212438192993,-351.6987609863281,66.74205780029297,-38.256160736083984,21.014131546020508,-8.834014892578125,-4.191285133361816,-38.08087921142578,-45.84300231933594,-0.88209068775177,-28.223329544067383,-16.586400985717773,-1.9281543493270876,-19.487794876098636,is_ma
1155.0,4712.528660979788,402.9181526042543,2960.924016822128,49.0,1949.909119176397,0.104095458984375,0.0318330787122249,0.0667842552065849,9.75899887084961,3843.765071348164,3766.3957310538926,-349.1732177734375,23.17119598388672,-37.29647445678711,-9.367016792297363,-31.241024017333984,-18.780494689941406,-59.42394256591797,-28.351951599121094,-9.329719543457031,-45.060813903808594,16.307640075683594,-3.219022274017334,-30.4055290222168,is_dha
1336.0,4720.364300919684,-374.6789735918489,2591.202167456332,403.0,1764.929222548851,0.0997149493243243,0.0329886302351951,0.0827671140432357,30.334495544433597,3394.11282278424,3267.723485418828,-341.6059265136719,90.35792541503906,-75.37672424316406,-11.58752727508545,-62.23053359985352,6.288651943206787,-44.89554214477539,-21.17543601989746,-0.3370485603809356,-31.82978820800781,3.4345850944519043,9.427809715270996,-52.12103271484375,is_ni
568.0,3984.7086443791454,-433.9934070520893,1813.2910669474693,83.0,833.900589687715,0.0530598958333333,0.0319219827651977,0.0578563399612903,15.743953704833984,3181.922527121856,3557.318663640242,-318.3636779785156,100.5970687866211,-24.57920265197754,-19.65680313110352,-31.08956527709961,-21.071441650390625,-34.89516067504883,-16.603179931640625,-27.516826629638672,-15.212594032287598,-13.770331382751465,6.033364772796631,-22.566829681396484,is_pa
1507.0,4015.064567036988,-987.5220116098168,2744.087369411669,115.0,1951.257353767764,0.0590087890625,0.0228509977459907,0.0392189025878906,77.27449798583984,3028.025073913705,3027.4316608348117,-415.152587890625,115.8483657836914,-47.727760314941406,45.09968185424805,13.896525382995604,4.518003940582275,-23.195405960083008,-9.406657218933104,12.253213882446287,-20.201641082763672,-21.09311294555664,-12.277395248413086,-9.73784065246582,is_ri
548.0,4718.543020927217,-979.0501957104176,3004.088046783308,250.0,2117.901121877223,0.1044347426470588,0.011662533506751,0.0229260325431823,24.788837432861328,3541.510767259062,3379.369986244547,-384.3933715820313,91.44271850585938,-48.31051635742188,51.90125274658203,10.49969482421875,-10.676261901855469,-47.15414810180664,-43.99308395385742,13.16909408569336,-4.837670803070068,-16.16228485107422,3.4834232330322266,-11.207585334777832,is_ri
1238.0,4066.514099271344,-946.73194964968,1441.5887435554148,99.0,1494.4240421387492,0.0579905790441176,0.0268199909478425,0.0470095239579677,17.018442153930664,3512.114691756179,3670.077550942449,-328.1943054199219,79.96986389160156,-10.787038803100586,65.92293548583984,12.48607349395752,10.122391700744627,-21.583669662475582,-29.80067253112793,-0.5642860531806946,-32.80669403076172,-18.546728134155277,-14.437040328979492,-13.09856414794922,is_pa
1464.0,4195.363235949007,199.72701960048008,2448.1543255300285,51.0,1714.3542871197076,0.0926378038194444,0.0512142404913902,0.1041347682476043,13.0875825881958,3713.6294755564927,3616.776246489801,-309.891357421875,43.8249626159668,-40.14691925048828,-22.74973487854004,-84.000732421875,1.9853036403656008,-12.533178329467772,-25.175033569335938,-18.84615707397461,-32.287574768066406,11.53403377532959,4.1184563636779785,-19.88056755065918,is_pa
978.0,4702.713132447907,-741.3411079068172,3943.7079117435233,432.0,2285.586601602941,0.2429454291044776,0.0001996968203457,0.0004678980621974,,4640.0304004872405,3629.447855218832,-905.4255981445312,-45.22954177856445,-6.728366374969482,33.84897994995117,-32.048370361328125,-13.0060453414917,2.1682136058807373,-21.390535354614254,-4.53417444229126,-5.66481876373291,36.52955627441406,5.823935031890869,7.577607154846191,is_pa
110.0,3953.018149932029,-942.1322738248936,1827.8064169423917,127.0,1509.287740982562,0.0634260506465517,0.0238485503941774,0.0485186241567134,33.4378547668457,2975.375832508013,3207.119410540705,-356.5774230957031,133.0278778076172,-30.69991683959961,27.68082427978516,-10.952747344970703,-0.2328677326440811,-54.54946517944336,-25.10310173034668,6.644276142120361,-27.76335906982422,2.360398054122925,-7.618362426757812,-22.59117126464844,is_ga
905.0,4637.882998155512,-984.5804111857932,2002.053271882247,60.0,1518.567385372518,0.0526123046875,0.016296362504363,0.0257539562880992,29.628734588623047,2782.351653288988,3047.675326522155,-381.3671875,164.1700439453125,-27.142072677612305,16.190706253051758,-34.1394157409668,24.369617462158203,-42.18837356567383,-30.760467529296875,-3.710592269897461,-3.218089818954468,6.284036159515381,15.502524375915527,-1.5607638359069824,is_ga
608.0,4075.383582262613,-817.7381547547509,2507.656311246131,112.0,1656.6568565809068,0.0657958984375,0.0502272434532642,0.0888481065630912,20.66297149658203,3349.953223575215,3391.2629598009003,-221.48838806152344,99.0468978881836,-56.475372314453125,0.3031246364116668,-44.79518127441406,-3.119096040725708,-26.566823959350582,-30.0186710357666,-23.89606475830078,-15.396835327148438,-2.0922796726226807,-0.6526298522949219,-35.00083923339844,is_ri
632.0,3916.090674266612,-944.4879917174346,2377.857674791285,30.0,2198.3309131356978,0.06005859375,0.0357224904000759,0.0662227421998977,11.36491584777832,3676.526024788776,3682.6188904574224,-308.7288513183594,50.08716583251953,-10.826786041259766,85.07026672363281,-0.1983761042356491,-18.050411224365234,-34.90950012207031,-5.813780784606934,-10.125688552856444,-26.73265266418457,-20.72114372253418,4.921358108520508,-19.542903900146484,is_pa
911.0,4493.185858665478,-1008.9566024112578,2445.036047867854,35.0,1852.2519542126304,0.0842013888888889,0.0019575280603021,0.0030063106678426,30.84772491455078,3462.319493038117,3372.649544054034,-558.162353515625,115.61798858642578,-48.16884613037109,37.97658920288086,-35.965511322021484,7.124372482299805,-28.5433349609375,-31.70777130126953,4.2940216064453125,15.919404983520508,31.76650047302246,8.374897003173828,-4.401360511779785,is_ri
275.0,3872.8174839885446,-983.9512654558808,1893.664772410196,32.0,1873.639035004388,0.038177490234375,0.0287128239870071,0.0475479029119014,35.1120491027832,2597.04528645769,3177.757894770329,-378.5275573730469,127.60186004638672,-15.397903442382812,50.13953399658203,33.82879638671875,-24.603260040283203,-42.64195251464844,-37.59505462646485,1.0280855894088743,-11.742364883422852,-22.57599639892578,2.767051935195923,-20.00550079345703,is_ri
776.0,4574.3589618525375,-473.02210913095246,2743.2026668943263,45.0,2310.29369225251,0.0694986979166666,0.064502440392971,0.1118813008069992,16.777612686157227,3583.973448266792,3436.733717998438,-195.63137817382807,78.13998413085938,-60.33290100097656,1.151394009590149,-76.04427337646484,-17.674602508544922,-4.333230972290039,-19.075908660888672,-23.783321380615234,-9.215614318847656,0.2735026180744171,-7.77947473526001,-19.65961265563965,is_ga
1351.0,4184.71025239983,-710.2559158123171,2293.3002421482047,144.0,1656.914178180546,0.068756103515625,0.0416824109852314,0.0881020575761795,13.48405647277832,3602.535007660599,3698.231121745741,-286.72283935546875,69.88938903808594,-31.60226821899414,-8.676155090332031,-33.29895782470703,-10.510207176208496,-57.53007125854492,-34.72896194458008,-3.4835214614868164,-39.69671630859375,-16.604042053222656,-2.362598657608032,-30.750646591186523,is_ga
221.0,2977.365719396017,-933.6376169503212,1370.8867729850897,93.0,356.1248264265407,0.0375744047619047,0.0384129211306571,0.0706744939088821,33.0663948059082,2627.2575720085338,3156.0148205271325,-333.7164611816406,128.66311645507812,-12.562599182128906,23.24616813659668,-31.17572593688965,-29.090988159179688,1.2669628858566284,-7.077256679534912,-20.730382919311523,-26.51069641113281,-25.11875915527344,5.201589107513428,-4.67385196685791,is_ga
1505.0,3972.07591136162,-856.3157657280287,1547.891583895209,103.0,1275.485105646438,0.0324885670731707,0.0136926565319299,0.0273119546473026,124.94694519042967,2770.5381923151954,3025.832871134767,-454.8160705566406,133.57130432128906,-45.49789810180664,69.26544952392578,-4.183773994445801,-11.181612968444824,-47.41999816894531,-29.43456077575684,17.866207122802734,-11.886561393737791,6.77047872543335,4.1881256103515625,-16.275543212890625,is_ni
388.0,4719.3993182894055,-741.097406486531,2962.9325191140774,235.0,2204.8674101878423,0.0769171463815789,0.046264037489891,0.0949102416634559,27.79155540466309,3337.318354617776,3241.7432821788902,-217.57223510742188,112.91963958740234,-66.2800064086914,18.921327590942383,-34.37017059326172,-9.444445610046388,-28.70848655700684,-24.306440353393555,-11.653464317321776,-2.784780263900757,-8.54027271270752,8.863505363464355,-28.10643577575684,is_ga
203.0,3016.898948593892,-965.746584284916,1104.4521200291574,75.0,329.7190227034226,0.0334588913690476,0.0383977703750133,0.0630206614732742,65.60677337646484,2157.2581305331305,2631.8146024382745,-347.9095153808594,170.3264923095703,-20.39430427551269,28.53901672363281,8.743242263793945,7.495297431945801,-22.906572341918945,-7.231241226196289,-28.04942321777344,-11.242501258850098,0.8880804181098938,-20.04158592224121,-15.066275596618652,is_ri
651.0,4015.079343721462,-979.9279327517266,2576.026459081345,124.0,1609.378266644034,0.0826280381944444,0.0309990178793668,0.0658210292458534,27.480920791625977,3311.974972122936,3308.221672134578,-294.10955810546875,112.15072631835938,-56.36415100097656,3.5540435314178467,-48.08389663696289,0.6904458999633789,-44.73263931274414,-13.958142280578612,7.299924850463867,-29.196760177612305,5.376283645629883,6.467990398406982,-35.243099212646484,is_ga
212.0,4672.4406457595005,-996.2352777507944,1664.4009933367793,248.0,1256.2616974567543,0.03857421875,0.0226716995239257,0.0433312132954597,51.669376373291016,2536.7083678493204,2882.545232693566,-370.3233642578125,163.465576171875,-26.02981376647949,34.42817306518555,-35.64175033569336,8.380114555358887,-21.52220344543457,-18.833723068237305,-10.28932285308838,-17.83432388305664,21.62301445007324,-5.03609037399292,-13.754685401916504,is_ni
1044.0,4611.46387476266,-142.44833607967644,2901.797717021808,76.0,2174.6513307171717,0.1012027138157894,0.0318087339401245,0.0673782750964164,10.570534706115724,3857.725333921864,3667.111488600016,-276.451904296875,47.87663650512695,-48.84347915649414,17.15679359436035,-27.64265251159668,-22.892915725708008,-61.12591171264648,-29.683895111083984,-7.067142009735107,-31.347013473510746,-10.165940284729004,-4.134034633636475,-31.30749893188477,is_ma
109.0,4002.409891147287,-744.3571362921384,2006.7447821417045,130.0,1179.2661603651084,0.0582596628289473,0.0351603291928768,0.0674558132886886,35.80384826660156,2876.3750291610936,3099.5570660618105,-290.9678039550781,147.4620361328125,-45.45619201660156,2.766343832015991,-32.07741165161133,1.584367275238037,-42.38906097412109,-25.12078285217285,-6.7039899826049805,-38.4487419128418,8.381038665771484,-5.627491474151611,-29.732088088989254,is_ma
1417.0,4014.86769143236,-400.2143679422216,2363.1993859875865,51.0,1685.2876525565064,0.0606356534090909,0.0475612767040729,0.0854424461722374,44.14744567871094,2970.2322321861548,3080.0438527103997,-289.92974853515625,114.1132583618164,-62.71043395996094,11.331530570983888,-19.452056884765625,-7.258975028991699,-26.351057052612305,-39.910926818847656,-18.95601272583008,-33.65642547607422,-9.954005241394045,-1.3201149702072144,-23.911182403564453,is_dha
12.0,4680.292910151398,-983.0363903900555,3115.3298318893894,384.0,2543.33932090108,0.0626592221467391,0.0018008725019171,0.0036988831125199,113.49541473388672,2465.0781353027023,2657.047150627018,-660.1051635742188,178.6875457763672,-34.819786071777344,58.83025360107422,79.5425033569336,-19.19875907897949,-15.203568458557127,2.384401321411133,-8.0858736038208,7.881078243255615,-1.8139525651931765,-21.811729431152344,4.24925708770752,is_ma
1033.0,4718.551381740361,-964.0215476195856,3317.9510330984854,870.0,2418.413029335538,0.244404296875,0.0011195687111467,0.0021129492670297,52.360939025878906,3960.801200742793,3549.0998671881075,-785.810791015625,89.94080352783203,-9.751850128173828,-13.601899147033691,-28.17110061645508,-0.0937624871730804,17.983186721801758,-2.128657341003418,-21.668153762817383,-5.415125846862793,18.322019577026367,-9.874534606933594,-5.977308750152588,is_sa
1376.0,4686.814451195884,-807.3384703700311,2780.7165146441484,112.0,2156.07778694641,0.104931640625,0.0374578796327114,0.0745648741722107,8.709905624389648,4001.8285511206113,3837.5128388319968,-258.5223999023437,51.58622360229492,-20.82075500488281,25.318870544433597,-3.108162403106689,-1.821125030517578,-55.30654144287109,-21.901145935058597,1.3518245220184326,-39.479774475097656,-24.70186233520508,-3.2793784141540527,-12.70970630645752,is_dha
254.0,4557.251590353391,-899.8332239193688,2588.3547581671337,127.0,2230.922781132508,0.0553152901785714,0.0233095623552799,0.0489236824214458,22.61324691772461,3088.528669675667,3409.82515352205,-379.2608947753906,85.31328582763672,-16.144826889038086,75.97453308105469,23.08839607238769,-22.05191421508789,-42.83341217041016,-0.4925820529460907,-7.361624717712402,-19.25270271301269,-27.58000946044922,-5.360812664031982,-10.553559303283691,is_ni
339.0,3013.5577253714955,-1011.9437543852335,1829.0783280201108,129.0,698.8941781113956,0.0481026785714285,0.0227521639317274,0.0491617396473884,69.10660552978516,2648.758665278744,2936.470216817458,-382.6813659667969,154.5855712890625,-31.929840087890625,32.59257507324219,-64.7480697631836,7.380369186401367,-2.4415860176086426,-18.52308464050293,-17.61420249938965,-30.35463523864746,14.914881706237791,10.211515426635742,-17.348188400268555,is_sa
325.0,4628.521004736487,-859.4165025608298,2444.749158701287,364.0,1600.81740760887,0.0750450721153846,0.041690707206726,0.0961733609437942,101.90943908691406,2899.123780905569,2811.578035530444,-275.8915405273437,151.3767852783203,-84.95022583007812,7.634139537811279,-38.107566833496094,-12.85119915008545,-11.829691886901855,-31.355030059814453,-10.533990859985352,-12.034916877746582,-0.7084596753120422,2.5119431018829346,-30.24212455749512,is_ga
161.0,2722.0245134347565,-680.1628778450357,882.8723274971917,132.0,-69.71604423826798,0.0395686451981707,0.0022167763672769,0.0042512803338468,80.62934112548828,2174.303818936361,3003.823075952527,-769.4273071289062,154.10714721679688,84.33966827392578,25.6107120513916,-29.29221534729004,4.352222919464111,8.667824745178223,-7.054045677185059,-3.846754789352417,-38.7900505065918,-17.71138572692871,-5.58975887298584,-19.79903984069824,is_pa
974.0,3986.4749660599873,-1016.3097618672898,2107.473240874693,240.0,1342.1653874642043,0.0565482474662162,0.0308148823678493,0.0686578527092933,20.29769897460937,3167.99910456969,3428.27469659046,-296.3618469238281,114.2842025756836,-30.24524307250977,10.62729263305664,-22.789241790771484,12.602791786193848,-31.874366760253903,-36.32038497924805,0.3751084208488464,-17.541263580322266,-3.974274873733521,13.81639003753662,-35.40410232543945,is_ni
524.0,4456.117682082273,-956.4943719559208,2001.1674213518197,139.0,1793.750910224057,0.052889737215909,0.0527091287076473,0.0967074036598205,21.221614837646484,3173.9399262153493,3447.592658358379,-251.8537139892578,116.69387817382812,-23.714269638061523,28.6864013671875,13.972332000732422,-5.540267467498779,-32.276512145996094,-18.459861755371094,-12.87356185913086,-7.838478565216064,-15.213001251220703,-7.447337627410889,-17.83207130432129,is_ni
806.0,3826.120424244341,-854.0574327417607,1835.5435144027092,37.0,1399.65396453757,0.0390082465277777,0.0345768332481384,0.0548025071620941,20.83813095092773,3038.680468636177,3300.4513610596646,-285.72149658203125,127.31377410888672,-35.80879211425781,30.50172996520996,-7.394926071166992,9.58082389831543,-48.50460052490234,-19.47570037841797,-17.310592651367188,-6.078520774841309,-8.796862602233887,3.072861909866333,-11.82002067565918,is_pa
835.0,4655.659981198273,-994.2823521999798,3027.735033003932,149.0,2145.4584066461653,0.0814732142857142,0.0302593261003494,0.0647103115916252,18.07335662841797,3616.4465462156895,3486.2900082959404,-302.74853515625,68.46318054199219,-35.19443130493164,76.8943099975586,10.603169441223145,-19.479581832885746,-52.98906707763672,-18.993650436401367,0.7806467413902283,-22.467119216918945,-19.83395767211914,3.448707103729248,-10.761744499206545,is_ma
1374.0,4441.87543248052,39.2505199718821,2366.0980326657987,82.0,1407.7726124613073,0.0674599095394736,0.0387579388916492,0.0776896774768829,16.953845977783203,3270.790524085995,3394.011795942688,-361.36334228515625,70.1237564086914,-38.97076034545898,-27.689905166625977,-69.67597961425781,5.889565467834473,-26.460857391357425,-39.83614349365234,-25.353107452392575,-19.34052276611328,5.07992696762085,-5.154119491577148,-15.362290382385254,is_ma
397.0,3968.7103787090655,-1012.124191055199,2361.927532844949,60.0,1818.578164058698,0.0522203947368421,0.0238983258605003,0.042508278042078,32.711856842041016,3055.353131245611,3298.7786154643254,-349.6299743652344,125.05476379394533,-39.692901611328125,28.50752067565918,5.621773719787598,9.16022491455078,-47.27887344360352,-26.61405372619629,-6.013034820556641,-24.929275512695312,-19.24354553222656,1.6837894916534424,-19.734325408935547,is_sa
114.0,3204.2435826040355,-896.8077863075928,1867.1300768953777,82.0,976.1071490730152,0.04677734375,0.028653809800744,0.0517932847142219,52.3991813659668,2554.059206020615,2990.9392101899275,-367.1113586425781,149.27590942382812,-25.565258026123047,16.944612503051758,-32.18337631225586,24.331689834594727,-27.803808212280277,-29.91949462890625,-4.857599258422852,-20.591522216796875,-1.1736702919006348,1.8169496059417725,-15.574824333190918,is_ri
1340.0,4718.063529532186,395.2897684388647,3171.4134348589982,51.0,2406.888755466854,0.16351318359375,0.0156014319509267,0.0354499258100986,4.283034324645996,4448.821654294918,4066.934404724705,-449.7986450195313,-43.000396728515625,-0.3903746604919433,27.720291137695312,-31.36049461364746,-1.166867733001709,-34.26961898803711,-14.454019546508787,6.392726898193359,-39.98040771484375,-24.94391632080078,-18.57674217224121,-25.626434326171875,is_ma
169.0,4657.099278469047,-999.2933328034244,2162.415184279151,188.0,1585.4957843771867,0.054501953125,0.0257142949849367,0.0622058548033237,73.2103271484375,2756.525137724596,2945.9457586365224,-370.811767578125,145.28817749023438,-50.1998176574707,43.15586853027344,-55.371620178222656,18.683773040771484,-4.600039482116699,-27.688865661621094,-18.339750289916992,-15.323777198791504,15.127206802368164,-10.291548728942873,-31.85526657104492,is_ri
1024.0,4141.895796771203,-482.9949667805164,2619.993819132464,106.0,1900.340930037209,0.0698464133522727,0.0332800112664699,0.0652545914053917,16.44066047668457,3436.189432155305,3583.8962363623464,-341.5856628417969,74.56239318847656,-36.60104370117188,-5.381452560424805,4.055461883544922,-27.290855407714844,-69.45126342773438,-20.29421806335449,6.315823554992676,-48.0302734375,-11.579421043395996,5.288133144378662,-27.66739654541016,is_ri
