num_change_points_prev,std_prev,mean_amplitude_envelope_prev,loudness_prev,zero_cross_prev,mean_ber_prev,spectral_centroid_prev,spectral_bandwidth_prev,num_change_points_next,std_next,mean_amplitude_envelope_next,loudness_next,zero_cross_next,mean_ber_next,spectral_centroid_next,spectral_bandwidth_next,0
129.0,837.2385864257812,0.0016157261561602,0.0009908609790727,0.154296875,12.091776847839355,2520.1695060281177,1999.716024245028,,,,,,,,,is_transition
,,,,,,,,30.0,879.2843627929688,0.0501881130039691,0.0297794770449399,0.0667317708333333,25.320213317871094,1906.0517432406127,2007.703619904408,is_not_transition
,,,,,,,,90.0,803.3176879882812,0.0979508236050605,0.0580366179347038,0.0614149305555555,26.47947120666504,1571.7886120695528,1682.459491122574,is_not_transition
,,,,,,,,61.0,778.59033203125,0.0332418642938137,0.0210576970130205,0.0518663194444444,52.14515686035156,1533.3296342566946,1738.537086511485,is_transition
,,,,,,,,15.0,586.4247436523438,0.0497601851820945,0.0289882943034172,0.0647243923611111,28.01591110229492,1762.7035948449716,1906.727242592529,is_not_transition
18.0,654.2667236328125,0.0386734120547771,0.020719101652503,0.0994466145833333,6.9942779541015625,2698.457933823467,2517.0215353810545,,,,,,,,,is_not_transition
12.0,666.4957275390625,0.0403671637177467,0.0246737040579319,0.0649956597222222,71.790771484375,1322.899442763097,1439.7025958189545,,,,,,,,,is_transition
,,,,,,,,19.0,306.6561279296875,0.0312419775873422,0.0210293419659137,0.0246310763888888,466.6980285644531,986.5309908411538,1284.1964604073942,is_not_transition
,,,,,,,,41.0,1295.4072265625,0.0814374759793281,0.044562455266714,0.0842556423611111,15.43447494506836,2226.9795363881985,2119.7428851196432,is_transition
,,,,,,,,19.0,933.9733276367188,0.057277213782072,0.0385583452880382,0.0627712673611111,33.30455017089844,1578.9668667738786,1675.3363935713608,is_not_transition
10.0,388.2483825683594,0.0447153747081756,0.0306787882000207,0.0163845486111111,62.51357650756836,1074.9472457853908,1577.392126103465,,,,,,,,,is_transition
44.0,593.6183471679688,0.0565721131861209,0.0325352810323238,0.06787109375,15.939241409301758,1710.4671602623484,1924.91948084156,,,,,,,,,is_transition
88.0,798.9341430664062,0.0672492608428001,0.0388201922178268,0.0655924479166666,21.32891845703125,1815.0207158133555,1794.6878735275457,,,,,,,,,is_not_transition
59.0,732.8534545898438,0.0329331830143928,0.0209369976073503,0.0665147569444444,11.049026489257812,2052.626525004256,2330.2549802032936,,,,,,,,,is_transition
30.0,574.798583984375,0.0854013264179229,0.0443101674318313,0.08447265625,8.119345664978027,2315.7279630740622,2302.030344513415,,,,,,,,,is_not_transition
,,,,,,,,45.0,501.7185974121094,0.0558436661958694,0.0328948050737381,0.0537109375,45.832637786865234,1337.8977041100195,1577.9899325572032,is_transition
,,,,,,,,50.0,577.526123046875,0.0322143323719501,0.019978454336524,0.0537651909722222,246.247802734375,1154.3645428030968,1241.1924684595897,is_transition
,,,,,,,,93.0,800.175048828125,0.0477583967149257,0.0276612676680088,0.0643988715277777,18.57056427001953,1755.076130666788,1792.07669196252,is_transition
,,,,,,,,37.0,405.1087341308594,0.0646464601159095,0.0442842133343219,0.0452473958333333,13.778326988220217,1655.2407995566095,2160.676674781688,is_not_transition
,,,,,,,,70.0,1308.277099609375,0.0377182066440582,0.0195857249200344,0.1268446180555555,7.2799248695373535,2959.547418345461,2337.8888311848377,is_not_transition
67.0,636.7404174804688,0.0001944338728208,0.0001790476089809,0.2143012152777778,7.273757934570312,3251.158866571235,2349.778675577782,,,,,,,,,is_transition
6.0,557.1466674804688,0.0209827926009893,0.014547892846167,0.0268012152777777,20.724225997924805,1641.2204122755963,1992.6214049890712,,,,,,,,,is_transition
,,,,,,,,27.0,387.6462097167969,0.0052999053150415,0.0037264360580593,0.0345052083333333,8.837174415588379,1663.2618869820824,2422.192873850794,is_not_transition
11.0,175.2545928955078,0.0076019121333956,0.0057337642647325,0.0199110243055555,27.665977478027344,925.019593015783,1663.313190682362,,,,,,,,,is_transition
78.0,518.1510620117188,0.0607581324875354,0.0354290455579757,0.0647786458333333,37.8153076171875,1537.6011045677078,1578.6390178892852,,,,,,,,,is_transition
,,,,,,,,21.0,384.3024291992188,0.0051042246632277,0.003274087794125,0.0528971354166666,18.38274574279785,1779.7553830359093,2126.5525496555133,is_not_transition
47.0,661.4807739257812,0.0845197960734367,0.0486429743468761,0.0564778645833333,22.512657165527344,1648.8270491701255,1796.5873043902398,,,,,,,,,is_not_transition
,,,,,,,,13.0,211.4907073974609,0.03840858861804,0.0255131348967552,0.0290256076388888,53.13037872314453,781.5102407170193,1320.4730378082108,is_transition
,,,,,,,,57.0,635.9514770507812,0.0612164288759231,0.0304717794060707,0.1016710069444444,14.954511642456056,2188.043334852051,1998.6421840210007,is_not_transition
40.0,883.054931640625,0.082569733262062,0.0481550842523574,0.0555555555555555,19.73722648620605,1758.786853185962,1871.9231845917384,,,,,,,,,is_not_transition
12.0,287.3712158203125,0.0344326719641685,0.0236764270812273,0.0343967013888888,44.676849365234375,1111.2894785298804,1557.110956555328,,,,,,,,,is_not_transition
77.0,449.9822082519531,0.0477040782570838,0.0302374064922332,0.0431315104166666,21.28353309631348,1513.628903102113,1803.1548325927597,,,,,,,,,is_not_transition
29.0,510.8839111328125,0.0529852993786335,0.0340166501700878,0.0426974826388888,133.8123779296875,1221.02793064042,1343.7127759176992,,,,,,,,,is_transition
,,,,,,,,4.0,701.731689453125,0.038567941635847,0.0220265835523605,0.0566948784722222,10.492355346679688,2224.60761385844,2376.7433664167816,is_not_transition
,,,,,,,,40.0,479.80999755859375,0.0493530184030532,0.0280796717852354,0.0438910590277777,24.03731346130371,1664.8778068836243,1868.9949706825391,is_not_transition
,,,,,,,,46.0,712.2076416015625,0.0805050432682037,0.0471139065921306,0.0572916666666666,19.59503746032715,1656.4129180535444,1842.5973205129364,is_transition
88.0,718.5703735351562,0.0281679295003414,0.0174082927405834,0.0563693576388888,27.877197265625,1383.1181330641984,1554.1041258043542,,,,,,,,,is_transition
90.0,815.3945922851562,0.058459848165512,0.0375934690237045,0.0557183159722222,27.30811309814453,1497.271323063471,1693.5024234006646,,,,,,,,,is_not_transition
40.0,1291.9840087890625,0.0062486152164638,0.0032206829637289,0.1184353298611111,50.9037971496582,2591.803563434184,1781.1508211951575,,,,,,,,,is_not_transition
69.0,611.9778442382812,0.0497328080236911,0.0294723510742187,0.0519748263888888,32.652584075927734,1379.0346826319503,1649.735057714838,,,,,,,,,is_not_transition
7.0,192.2286834716797,0.0193480756133794,0.0132385082542896,0.0202365451388888,183.37643432617188,777.3968519311456,1167.7087548173813,,,,,,,,,is_not_transition
194.0,548.4575805664062,0.0012809681938961,0.000681449251715,0.1329210069444444,4.507260322570801,2786.870001963432,2982.893702958564,,,,,,,,,is_not_transition
57.0,782.3204956054688,0.0001176702207885,6.675325857941061e-05,0.1392144097222222,7.520658016204834,2588.9465397671293,2378.2443776309888,,,,,,,,,is_transition
32.0,451.74359130859375,0.0621665231883525,0.0370546318590641,0.0570203993055555,40.81081771850586,1387.6161960949662,1481.5322541358491,,,,,,,,,is_not_transition
,,,,,,,,18.0,751.7352294921875,0.0538685135543346,0.028709553182125,0.0720486111111111,25.09528350830078,1616.4181505714892,1742.88431274649,is_not_transition
,,,,,,,,29.0,1015.8667602539062,0.0238209776580333,0.015023423358798,0.1272243923611111,11.194273948669434,2715.642471849355,2264.9566121215685,is_transition
,,,,,,,,18.0,604.0241088867188,0.0128500433638691,0.0085205007344484,0.0574544270833333,11.369781494140623,2150.9455534423955,2393.6000292604804,is_transition
69.0,918.395751953125,0.0293288603425025,0.0160241890698671,0.1796332465277778,8.858257293701172,2956.693925484265,2277.490957069493,,,,,,,,,is_transition
33.0,836.5961303710938,0.0459994189441204,0.0271817184984684,0.0493706597222222,30.48113250732422,1669.0535037975294,1685.4158733728227,,,,,,,,,is_not_transition
71.0,419.0413818359375,0.0505925379693508,0.0299329329282045,0.0450846354166666,35.08314895629883,1269.2870549674672,1546.688114635936,,,,,,,,,is_not_transition
13.0,590.3734741210938,0.0406989529728889,0.0266625341027975,0.0430772569444444,36.48457717895508,1191.186069636716,1599.7047054245515,,,,,,,,,is_transition
26.0,426.75433349609375,0.0545781888067722,0.0343554466962814,0.0456271701388888,23.68317413330078,1478.8441939398565,1858.3579479207815,,,,,,,,,is_not_transition
,,,,,,,,28.0,1026.3206787109375,0.0275522042065858,0.0170915350317955,0.0406901041666666,17.83034896850586,1577.7615016300094,1905.294662893505,is_transition
16.0,289.2746276855469,0.0091826673597097,0.0058478829450905,0.0352105034722222,101.74060821533205,965.321678212176,1312.0395148017435,,,,,,,,,is_not_transition
41.0,999.2970581054688,0.039341140538454,0.0232004281133413,0.0617404513888888,8.869589805603027,2427.8613057967677,2338.1385164352428,,,,,,,,,is_not_transition
47.0,832.837646484375,0.0761172175407409,0.0424192957580089,0.0756293402777777,12.37736988067627,2241.7012959172007,2200.3003914826136,,,,,,,,,is_not_transition
11.0,518.3002319335938,0.0470107458531856,0.0295426174998283,0.0397677951388888,21.62701416015625,1308.137373171203,1825.725530747412,,,,,,,,,is_not_transition
,,,,,,,,22.0,650.2747192382812,0.0389713868498802,0.0239530205726623,0.0621744791666666,11.001444816589355,2231.573912586833,2338.0466665106837,is_transition
,,,,,,,,22.0,860.1657104492188,0.0556488037109375,0.0352439694106578,0.0392795138888888,23.301986694335938,1822.4873305805927,2039.5065799922293,is_transition
,,,,,,,,14.0,350.1759033203125,0.0454691462218761,0.0267116483300924,0.0563151041666666,20.45367813110352,1477.2472787315858,1915.239139320358,is_transition
,,,,,,,,10.0,447.1162109375,0.075950764119625,0.0480301827192306,0.0404188368055555,74.35853576660156,1075.1609648356368,1383.286871878974,is_not_transition
,,,,,,,,21.0,962.6710205078124,0.0432879626750946,0.026666797697544,0.0555555555555555,16.63774871826172,1537.803007113048,1990.2043190267884,is_not_transition
,,,,,,,,32.0,368.6539001464844,0.0191356614232063,0.0131427589803934,0.0303819444444444,14.087967872619627,1342.4297660672496,2076.961449949285,is_transition
58.0,344.2012023925781,3.166393071296625e-05,2.028041308221873e-05,0.2447916666666666,2.46154260635376,3338.2476173259324,3451.961486519298,,,,,,,,,is_not_transition
,,,,,,,,72.0,613.3712768554688,0.023671269416809,0.0148946791887283,0.0553385416666666,30.89868927001953,1286.1948948171253,1510.736213890768,is_transition
33.0,485.5232849121094,0.0703080743551254,0.0398075841367244,0.06884765625,13.68922519683838,1886.9495077459596,2115.082086134814,,,,,,,,,is_transition
12.0,378.8380737304688,0.0498820319771766,0.0344385951757431,0.0325520833333333,136.81109619140625,854.4815145615056,1118.5366216024538,,,,,,,,,is_transition
,,,,,,,,30.0,645.2943115234375,0.0484635457396507,0.0297182463109493,0.0666775173611111,15.89494800567627,1961.8764667065047,2131.9434717575623,is_transition
26.0,751.9645385742188,0.0387705080211162,0.0212381444871425,0.0919596354166666,21.741064071655277,1869.8475032315027,1974.0432149617,,,,,,,,,is_transition
,,,,,,,,32.0,786.6466674804688,0.0759789049625396,0.0432532839477062,0.0619032118055555,18.964942932128903,1754.176821144691,1927.2912753753667,is_transition
58.0,473.6438598632813,0.0803056135773658,0.0452862866222858,0.0627712673611111,23.42947769165039,1765.4699061396843,1838.6164232173933,,,,,,,,,is_transition
30.0,1013.0654296875,0.0413434319198131,0.0238414909690618,0.0696614583333333,23.861921310424805,1925.7678250429956,2047.1870596251367,,,,,,,,,is_transition
17.0,315.0058898925781,0.0752980485558509,0.0479667223989963,0.0447591145833333,117.25102996826172,1075.0432958319134,1352.3944650253152,,,,,,,,,is_not_transition
23.0,774.6551513671875,0.019413786008954,0.0143155604600906,0.0457899305555555,60.74238586425781,1288.9018854668566,1506.0253965997465,,,,,,,,,is_transition
,,,,,,,,22.0,687.5575561523438,0.0558852851390838,0.0367931313812732,0.0340711805555555,52.22715377807617,1359.6951412689316,1726.5976088287375,is_transition
,,,,,,,,25.0,768.5382690429688,0.0631174147129058,0.0413161180913448,0.0391167534722222,27.434776306152344,1427.4504605436068,1759.8596720903422,is_not_transition
,,,,,,,,66.0,530.6355590820312,0.0422025695443153,0.0240179244428873,0.0553927951388888,34.50642395019531,1345.4983712103128,1553.5671967226344,is_transition
,,,,,,,,62.0,335.354736328125,0.0338039956986904,0.0214690193533897,0.0506184895833333,31.14456558227539,1332.0664262477642,1684.3738163838386,is_transition
,,,,,,,,55.0,482.09124755859375,0.068650484085083,0.0395585149526596,0.0674370659722222,23.405502319335938,1641.090507473965,1612.5103375433832,is_not_transition
,,,,,,,,93.0,491.1605529785156,0.0504783280193805,0.0305467881262302,0.0529513888888888,15.506908416748049,1785.7869749978229,2155.916442225942,is_transition
,,,,,,,,79.0,319.1333312988281,0.041059885174036,0.0235879439860582,0.0630967881944444,112.43362426757812,1219.794436423908,1490.8632764447314,is_transition
16.0,205.59375,0.0348803848028183,0.0259295795112848,0.0243598090277777,202.27908325195312,739.8189134830952,1203.1814151349636,,,,,,,,,is_transition
12.0,16.515701293945312,0.0038637465331703,0.0033451654016971,0.0221896701388888,13.074207305908203,1364.789738514998,2149.2814329487,,,,,,,,,is_not_transition
,,,,,,,,24.0,957.3876342773438,0.0219794269651174,0.0099305026233196,0.1649848090277778,8.360275268554688,3205.6738857555683,2335.309307435634,is_not_transition
87.0,366.56097412109375,0.0567331537604332,0.0335512608289718,0.0578342013888888,33.2957878112793,1494.7794987669668,1745.249559923169,,,,,,,,,is_not_transition
54.0,475.4976501464844,0.0237369053065776,0.0155140925198793,0.06640625,28.52813720703125,1419.7950857486155,1547.4122791127045,,,,,,,,,is_transition
51.0,404.9007263183594,0.071744754910469,0.044080052524805,0.0471462673611111,43.89403533935547,1264.501749721701,1561.066289195447,,,,,,,,,is_not_transition
,,,,,,,,76.0,561.8732299804688,0.0059539172798395,0.0040557975880801,0.0692274305555555,11.616133689880373,1961.1391413338804,2303.6585370049947,is_not_transition
29.0,621.5211791992188,0.0375614464282989,0.0252333953976631,0.0412326388888888,48.91563415527344,1225.8998666093878,1463.427282498016,,,,,,,,,is_transition
,,,,,,,,5.0,344.3574523925781,0.0623944364488124,0.0388831421732902,0.0386284722222222,30.384233474731445,1086.4672137757705,1606.5970379969217,is_not_transition
,,,,,,,,18.0,1099.8631591796875,0.0412866175174713,0.0243548862636089,0.0559353298611111,17.8782958984375,1877.6521369808752,2117.011179965163,is_not_transition
44.0,406.003662109375,0.0621766075491905,0.0369789227843284,0.0517578125,21.290956497192383,1428.3373907096227,1749.4145424376543,,,,,,,,,is_transition
76.0,667.2889404296875,0.0092250946909189,0.0059643653221428,0.0555555555555555,45.31452941894531,1369.8504294270306,1580.7407819417713,,,,,,,,,is_transition
26.0,525.2745971679688,0.110233686864376,0.0604963488876819,0.0590277777777777,12.520468711853027,1900.973543611453,2062.8703792687397,,,,,,,,,is_not_transition
,,,,,,,,25.0,556.80615234375,0.0904093161225318,0.0500040315091609,0.0645616319444444,11.884657859802246,1952.2928171992617,2074.905391384136,is_transition
73.0,593.2645263671875,0.0669796839356422,0.0421682707965374,0.0690104166666666,37.29290771484375,1476.7588832906797,1623.4293381983073,,,,,,,,,is_transition
,,,,,,,,94.0,1167.2554931640625,0.0015424595912918,0.0009183523361571,0.1495225694444444,28.87090110778809,2536.869583732852,1917.0234277886664,is_not_transition
,,,,,,,,55.0,732.0125732421875,0.0582583583891391,0.0339446142315864,0.0521375868055555,42.48304748535156,1335.9984357905712,1565.2928198645875,is_not_transition
,,,,,,,,139.0,1181.4110107421875,0.0032749690581113,0.0019817682914435,0.1918402777777778,9.089285850524902,3127.6924317465814,2330.962715683176,is_transition
143.0,537.2644653320312,0.0020329288672655,0.0019161740783602,0.1446940104166666,173.74691772460938,2176.301317126241,1087.9127377470677,,,,,,,,,is_not_transition
57.0,857.7208862304688,0.0717725902795791,0.0402062349021434,0.0839301215277777,25.438385009765625,1884.9294823548144,1791.368842834578,,,,,,,,,is_not_transition
16.0,369.8997497558594,0.0460009016096591,0.0302798543125391,0.0369466145833333,33.67707443237305,1016.0230110503784,1492.1493320394284,,,,,,,,,is_not_transition
,,,,,,,,20.0,833.5706176757812,0.0419002249836921,0.0276081971824169,0.0496961805555555,22.666149139404297,1531.6156615512966,1844.0240513549631,is_transition
28.0,666.4237060546875,0.0343062989413738,0.0237682089209556,0.0386827256944444,33.659793853759766,1158.7060970752575,1617.9483694425833,,,,,,,,,is_transition
,,,,,,,,31.0,918.838134765625,0.0144701329991221,0.0093471026048064,0.1161024305555555,7.969431400299072,2775.995469696818,2283.7604584529804,is_not_transition
,,,,,,,,21.0,373.0556335449219,0.0366790890693664,0.0228549037128686,0.0355902777777777,41.50457000732422,1194.4806009383265,1607.217462529061,is_transition
,,,,,,,,25.0,414.6153564453125,0.0750974714756012,0.0467835776507854,0.0449761284722222,9.994871139526367,1774.7554457638348,2201.3669630226827,is_transition
70.0,805.9920654296875,0.0201492737978696,0.0096121095120906,0.1691623263888889,8.52640151977539,2761.359642254862,2327.453822800891,,,,,,,,,is_transition
42.0,929.5780029296876,0.0421725735068321,0.0242062322795391,0.0900065104166666,13.412039756774902,2313.982678036208,2083.468769004561,,,,,,,,,is_not_transition
,,,,,,,,31.0,318.0870361328125,0.0359858237206935,0.0238329861313104,0.0341796875,1077.81005859375,767.1373305961316,848.5609436706136,is_transition
,,,,,,,,55.0,591.6167602539062,0.0055300318636,0.0036765884142369,0.0457899305555555,94.84408569335938,1289.2068399309503,1465.783929507138,is_not_transition
13.0,709.9527587890625,0.0085266251116991,0.0059722368605434,0.03076171875,28.114219665527344,1131.3666780004778,1691.123771375157,,,,,,,,,is_not_transition
34.0,836.1931762695312,0.0115630850195884,0.0078146029263734,0.06787109375,12.693285942077637,1951.6909422648505,2231.3517939992057,,,,,,,,,is_not_transition
26.0,1033.307861328125,0.0094773881137371,0.0049201031215488,0.1359592013888889,15.879470825195312,2523.452589986287,2025.3072898390471,,,,,,,,,is_not_transition
,,,,,,,,42.0,455.5939025878906,0.0439317114651203,0.0294525884091854,0.0396592881944444,96.78964233398438,1019.5311347097193,1277.5016311996687,is_transition
,,,,,,,,75.0,837.50537109375,0.1167103201150894,0.0657595247030258,0.0812174479166666,19.41897201538086,1937.5444750193683,1940.5256479202044,is_not_transition
,,,,,,,,49.0,535.3683471679688,0.0407924614846706,0.0245326161384582,0.0524631076388888,29.72847557067871,1452.8177550247124,1698.727576266964,is_transition
46.0,552.7796020507812,0.0276956483721733,0.0163275841623544,0.0654839409722222,74.90605926513672,1271.640106648569,1455.3116340064444,,,,,,,,,is_transition
26.0,352.7340087890625,0.0339706055819988,0.0219930429011583,0.0384114583333333,55.615455627441406,1111.8115515333427,1438.1798960260005,,,,,,,,,is_transition
,,,,,,,,551.0,1121.72021484375,9.381715244671796e-06,4.346489731688052e-06,0.4675021701388889,1.404701590538025,4765.734702289812,3154.5910414722493,is_not_transition
,,,,,,,,7.0,436.9585266113281,0.0231326650828123,0.0160470660775899,0.0289713541666666,23.76914596557617,1357.3750412363245,1976.6617181037664,is_not_transition
23.0,940.7164306640624,0.084154300391674,0.0494017601013183,0.0725368923611111,18.972299575805664,2031.4206064455511,2120.870263963648,,,,,,,,,is_transition
,,,,,,,,105.0,701.8511962890625,0.0664350315928459,0.0384099371731281,0.06982421875,24.840118408203125,1804.5891731888605,1885.4879574595172,is_transition
,,,,,,,,36.0,512.5119018554688,0.0789939239621162,0.0449380427598953,0.0681966145833333,24.156082153320312,1984.4201819899845,2001.9450384818117,is_transition
51.0,412.4754028320313,0.0078628882765769,0.0058570471592247,0.0342339409722222,106.2842254638672,813.7440559993395,1196.3190463971905,,,,,,,,,is_transition
,,,,,,,,11.0,292.41412353515625,0.0159632042050361,0.0113359568640589,0.03125,17.6249942779541,1365.0562503546646,1909.3946130989532,is_transition
58.0,1462.729736328125,0.0010907734977081,0.0007581441896036,0.1169704861111111,14.589113235473633,1950.5240766665224,2198.181058688592,,,,,,,,,is_transition
464.0,1080.2633056640625,7.751980774628464e-06,3.7277673072821926e-06,0.4364691840277778,1.4442152976989746,4702.00778339442,3248.930995435543,,,,,,,,,is_not_transition
12.0,827.4053955078125,0.031256653368473,0.0203848220407962,0.0377604166666666,41.92958450317383,1315.037934278937,1625.59129588032,,,,,,,,,is_not_transition
,,,,,,,,23.0,578.8895874023438,0.0728765651583671,0.0411228872835636,0.0579427083333333,52.73854064941406,1296.5548889226206,1464.9511710517731,is_not_transition
,,,,,,,,27.0,404.21771240234375,0.0668792575597763,0.0419026836752891,0.0509982638888888,58.61705780029297,1047.7095151868564,1257.3118517493174,is_transition
5.0,237.46734619140625,0.009505127556622,0.0070586022920906,0.021484375,60.56522750854492,787.370050180351,1241.3083101884115,,,,,,,,,is_not_transition
,,,,,,,,65.0,254.88031005859372,0.0387318879365921,0.0248633380979299,0.0392252604166666,40.45866775512695,1039.7470680243125,1480.8507544754466,is_not_transition
,,,,,,,,28.0,450.8619384765625,0.0423653163015842,0.0257040429860353,0.0469835069444444,17.789520263671875,1709.2823119563411,1982.6209308312905,is_not_transition
82.0,1019.161865234375,0.0010023947106674,0.0005108143086545,0.2121310763888889,8.739562034606934,3338.767895601753,2068.510325055824,,,,,,,,,is_transition
10.0,1023.246337890625,0.0381360910832881,0.025737352669239,0.0635308159722222,24.49087142944336,1406.6122895754572,1795.3067066844987,,,,,,,,,is_not_transition
,,,,,,,,30.0,1033.9952392578125,0.0311938151717185,0.017079222947359,0.1432291666666666,5.637929916381836,3465.468316690265,2572.2892609937494,is_transition
78.0,616.1867065429688,0.0496288761496543,0.0260281935334205,0.0977647569444444,14.440982818603516,2109.6828882354403,1963.5211956748492,,,,,,,,,is_transition
,,,,,,,,48.0,404.5408020019531,0.0405051745474338,0.0263082403689622,0.0565863715277777,44.24018478393555,1436.9623081831242,1738.253146212467,is_transition
25.0,765.2064819335938,0.055394247174263,0.0276241041719913,0.1018880208333333,7.80962610244751,2829.0274974485515,2426.91756153132,,,,,,,,,is_not_transition
,,,,,,,,26.0,781.8623046875,0.0283342972397804,0.0168939996510744,0.0551215277777777,20.7493839263916,1655.8645213152577,1875.8956307456572,is_not_transition
71.0,425.2598876953125,0.0003570423286873,0.0002227484801551,0.11865234375,20.78331756591797,2178.7932854969044,1763.757543054538,,,,,,,,,is_transition
,,,,,,,,48.0,540.8697509765625,0.0608183145523071,0.0379800125956535,0.0558810763888888,27.42798614501953,1383.4598865404903,1653.233286937378,is_transition
,,,,,,,,74.0,537.4476318359375,0.0569542422890663,0.0314012840390205,0.078125,13.158934593200684,2109.015342527452,2184.194271974877,is_transition
,,,,,,,,71.0,458.3143005371094,0.0454270839691162,0.0281334053725004,0.0466579861111111,44.99658584594727,1252.6216123214613,1518.4428376492706,is_not_transition
,,,,,,,,19.0,471.5769348144531,0.0417586117982864,0.0256293937563896,0.0435655381944444,48.45055389404297,1392.9798822265063,1571.4646614403382,is_not_transition
96.0,692.8278198242188,0.0751958191394805,0.0432026237249374,0.0632052951388889,34.73365783691406,1581.1331566065846,1611.2280996047723,,,,,,,,,is_transition
58.0,410.2658996582031,0.0425521098077297,0.0260277353227138,0.0619032118055555,49.14739227294922,1373.6542114140018,1501.4352318535985,,,,,,,,,is_not_transition
,,,,,,,,46.0,748.6625366210938,0.0324757136404514,0.0201718918979167,0.0486111111111111,28.856550216674805,1742.261797752781,1785.59901008185,is_not_transition
59.0,852.540283203125,0.1019404828548431,0.0626926943659782,0.0712348090277777,21.640209197998047,1901.5597440619597,1875.747615099853,,,,,,,,,is_not_transition
,,,,,,,,34.0,417.6946411132813,0.0446660481393337,0.0277421586215496,0.0419379340277777,51.951881408691406,1191.5462392423176,1438.9673045689178,is_not_transition
,,,,,,,,32.0,735.8442993164062,0.0321045070886611,0.0190396308898925,0.0453016493055555,32.104339599609375,1582.528478346483,1691.0533719355622,is_not_transition
151.0,1016.42041015625,0.0889823511242866,0.0478887259960174,0.0807834201388889,58.35500717163086,1613.637681531388,1467.7094058300074,,,,,,,,,is_not_transition
,,,,,,,,73.0,848.9061279296875,0.0695744678378105,0.0421189330518245,0.052734375,18.448495864868164,1808.960494431779,2012.5933581727888,is_not_transition
2.0,576.5975341796875,0.0426271259784698,0.0221733953803777,0.0457899305555555,9.75072956085205,2272.691229307442,2443.505129139681,,,,,,,,,is_not_transition
28.0,763.5149536132812,0.0433207005262374,0.0242299474775791,0.0768229166666666,17.76862907409668,1871.546535220144,1947.1672770039572,,,,,,,,,is_not_transition
67.0,386.3033752441406,0.0424644388258457,0.0260934475809335,0.0517578125,43.00601959228516,1307.9599337440095,1487.5040070817247,,,,,,,,,is_transition
,,,,,,,,159.0,1077.1053466796875,7.675431334064342e-06,4.907908987661358e-06,0.3932291666666667,0.9094401597976683,5786.56428677796,3279.027838958759,is_not_transition
43.0,504.1263732910156,0.0851688981056213,0.0518281608819961,0.0609809027777777,27.885887145996094,1564.0102145335063,1761.219552894191,,,,,,,,,is_transition
102.0,674.1145629882812,0.104229487478733,0.0598277524113655,0.0544162326388888,40.56088638305664,1495.4660381702026,1529.9707510376277,,,,,,,,,is_not_transition
,,,,,,,,26.0,394.7219848632813,0.0577889159321785,0.0377753973007202,0.0353190104166666,49.09771728515625,1129.9547623911626,1404.3687759345462,is_transition
45.0,1092.82177734375,2.624944318085909e-05,1.3539373867388347e-05,0.53662109375,0.7751830816268921,5972.611953822485,3403.309634268467,,,,,,,,,is_not_transition
72.0,472.7298583984375,0.0686232149600982,0.0393856950104236,0.0583224826388888,25.65184783935547,1541.5106654939086,1821.6543376291493,,,,,,,,,is_transition
35.0,515.4806518554688,0.0903794839978218,0.0571612305939197,0.0545789930555555,33.22869110107422,1469.4599817696062,1598.0325983950825,,,,,,,,,is_not_transition
,,,,,,,,27.0,1500.367431640625,0.0508627407252788,0.0276971720159053,0.0970594618055555,23.078651428222656,2046.5449930414732,1961.408510293613,is_not_transition
,,,,,,,,35.0,657.8453369140625,0.0170238800346851,0.0102389305830001,0.0868055555555555,8.462289810180664,2452.295160347062,2404.506229220273,is_not_transition
,,,,,,,,98.0,964.1675415039062,0.0019381144084036,0.0009832468349486,0.1642795138888889,5.143099308013916,3077.1616915262944,2403.0619663077764,is_transition
,,,,,,,,72.0,612.2027587890625,0.1012696921825409,0.0567866899073123,0.0702039930555555,23.207075119018555,1754.3471962642202,1772.0605364091705,is_transition
,,,,,,,,2.0,186.18032836914065,0.031015820801258,0.0222987495362758,0.0230034722222222,615.8948974609375,714.1779721559135,996.1547832962774,is_not_transition
23.0,1150.2445068359375,0.0142693854868412,0.0092317946255207,0.1002061631944444,14.662745475769045,2062.352357293403,2201.209465310193,,,,,,,,,is_transition
,,,,,,,,71.0,462.9115295410156,0.0544845052063465,0.0351076982915401,0.0530056423611111,25.2091064453125,1553.4209511126855,1839.139073883003,is_transition
18.0,690.9705200195312,0.0018386893207207,0.0012490218505263,0.0375434027777777,62.60683822631836,954.843426337208,1334.8704161833416,,,,,,,,,is_transition
,,,,,,,,13.0,416.12445068359375,0.0603208057582378,0.0353254191577434,0.0536024305555555,24.39559364318848,1484.641850279764,1790.2775013663618,is_not_transition
,,,,,,,,14.0,741.95458984375,0.0233196523040533,0.0141131384298205,0.0546875,14.813990592956545,1744.5388483024008,2134.4664771616635,is_transition
45.0,502.8536071777344,0.0294108800590038,0.0191466435790061,0.0320638020833333,46.87745666503906,1232.9020756597815,1570.976177691059,,,,,,,,,is_not_transition
14.0,823.1072998046875,0.0418788902461528,0.0269695520401,0.0378146701388888,33.80952072143555,1212.9855434731903,1585.5743512895178,,,,,,,,,is_not_transition
140.0,587.7896118164062,0.0014091063058003,0.0008483103010803,0.2384982638888889,17.764333724975586,3333.307052837837,1353.6762600632517,,,,,,,,,is_not_transition
