id,max pitch,min pitch,mean pitch,num change points,standard deviation,zero cross,loudness,amplitude envelope,band energy ratio,spectral centroid,spectral bandwidth,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,prev_sa,prev_ri,prev_ga,prev_ma,prev_pa,prev_dha,prev_ni,next_sa,next_ri,next_ga,next_ma,next_pa,next_dha,next_ni,is_sa,is_ri,is_pa,is_ni,is_ma,is_ga,is_dha
486.0,4321.839144537464,-971.9856798189937,2104.7037855719122,383.0,1145.8360066398438,0.062337239583333336,0.03389471396803856,0.07204285264015198,20.70703125,1494.558373920879,1829.5032836012385,-255.78158569335938,137.51638793945312,-12.671398162841797,9.284957885742188,-17.564083099365234,18.545656204223633,-13.952849388122559,-2.4874677658081055,-0.39255625009536743,-9.019861221313477,4.046891212463379,2.219298839569092,-15.712503433227539,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
487.0,4075.716381395484,-862.6073868581286,2186.2800786980993,211.0,1234.9520848017705,0.0658203125,0.03158034011721611,0.06671324372291565,29.041770935058594,1455.1103004918643,1728.2345851694981,-272.7226257324219,145.69142150878906,-20.94635772705078,3.6148757934570312,-22.97222137451172,12.429394721984863,-1.9374639987945557,-2.7461936473846436,-4.08743143081665,-8.583866119384766,10.273355484008789,5.264725208282471,-18.880210876464844,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
488.0,4030.1539976812014,-727.027553930076,2412.675215803717,92.0,1712.7052339102204,0.065966796875,0.04287609085440636,0.08555122464895248,20.95983123779297,1536.357726274362,1806.7403435962667,-269.9710388183594,119.00526428222656,-25.277795791625977,8.498176574707031,0.03540368005633354,9.449054718017578,-3.7988243103027344,-1.4056251049041748,-9.786199569702148,-8.40507698059082,5.12868595123291,5.667746067047119,-15.42938232421875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
489.0,4719.766656725841,-774.9131329910061,2658.380057697852,120.0,2047.3293230776212,0.07976740056818182,0.06851956248283386,0.1463204026222229,16.43994140625,1984.1141386198506,1997.3872323895762,-200.8008270263672,87.40174102783203,-34.86033630371094,25.9386043548584,-15.751919746398926,7.958659648895264,-2.831247091293335,-12.98058795928955,-3.109128713607788,-7.093398571014404,7.0193095207214355,6.067837238311768,-16.840150833129883,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
490.0,4694.885096969385,-844.6609826120307,2858.4549807568937,78.0,2291.1005101320275,0.07801649305555555,0.05111578106880188,0.10682412981987,17.385581970214844,1886.945831861203,1971.8983140215303,-232.50645446777344,88.40418243408203,-32.04758071899414,30.736785888671875,-18.607227325439453,16.987876892089844,2.7460477352142334,-4.497889995574951,-10.427083015441895,-14.885783195495605,0.48863711953163147,3.2910337448120117,-4.088815212249756,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
491.0,4721.066153070746,-996.1898608959654,2503.0141799261382,623.0,1933.4942675238535,0.0739276592548077,0.05617809295654297,0.1371186226606369,25.983070373535156,1590.7727645202115,1760.5976328489073,-194.91302490234375,131.47573852539062,-34.65281677246094,22.89547348022461,-19.025774002075195,8.120122909545898,-11.47768497467041,-16.372703552246094,-6.203630447387695,-7.757575035095215,0.9620528817176819,9.192047119140625,-20.301124572753906,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
492.0,4716.238660497189,-951.4309914385581,2628.918295381183,126.0,2092.7361612081822,0.06901999080882353,0.06508558243513107,0.12294289469718933,19.748640060424805,1746.162049344176,1847.6926807920138,-185.2889404296875,115.33329772949219,-31.743850708007812,35.83256912231445,-8.849615097045898,-5.181573867797852,-37.41606903076172,-14.616061210632324,-4.133522033691406,-5.226377010345459,-6.315177917480469,6.250417232513428,-12.078897476196289,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
493.0,4077.7910585992104,-815.4307469278722,2732.406666764455,79.0,2072.9273348053694,0.08012251420454546,0.03946497663855553,0.06842450797557831,20.538164138793945,1680.5980033220076,1835.5596794335818,-239.6083526611328,117.10083770751953,-32.19913101196289,40.74595642089844,15.640149116516113,-4.573230266571045,-18.999483108520508,-6.791562080383301,-1.254265308380127,-19.67275619506836,-17.331254959106445,3.717853307723999,-4.932256698608398,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
494.0,4713.561694677368,-966.154603576539,2507.8517562334737,390.0,1827.886088059279,0.0705078125,0.053099773824214935,0.12319484353065491,21.760759353637695,1653.2032440280345,1788.2843762379348,-202.50875854492188,125.7982406616211,-36.76129913330078,11.27425479888916,-17.067140579223633,5.7899346351623535,-16.023239135742188,-12.971269607543945,-5.422904968261719,-4.449676513671875,-3.876742124557495,9.601176261901855,-23.283222198486328,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
495.0,4033.863183165665,-995.3117367757158,2099.85285712562,121.0,1479.087568520616,0.06276633522727272,0.047697365283966064,0.08985697478055954,16.006826400756836,1629.877903302649,1983.9115250083362,-251.2194366455078,116.19512176513672,-12.533120155334473,1.0095692873001099,-18.080917358398438,-0.9808753728866577,-13.743315696716309,-2.5404813289642334,-12.288335800170898,-8.555569648742676,-0.7385246157646179,-4.207054615020752,-21.85917854309082,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
496.0,4710.580995937026,-946.1155347393656,2739.8742379100413,185.0,2295.876168311456,0.0933837890625,0.028636544942855835,0.06386760622262955,12.447548866271973,1995.2087287974446,2080.364054446599,-257.6158447265625,103.88665008544922,-28.87578773498535,8.939653396606445,-12.001233100891113,11.80816650390625,-11.918463706970215,-7.214646339416504,-1.8895070552825928,-3.700997829437256,1.7004320621490479,-4.388515949249268,-10.032417297363281,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
497.0,4706.4779875903,-997.4533605828034,2782.138774800617,218.0,2192.293839730377,0.0791015625,0.04797501489520073,0.09919077157974243,22.531784057617188,1760.6822391137118,1769.127048633564,-197.46913146972656,125.38533020019531,-43.943878173828125,13.459874153137207,-33.0606575012207,5.653541564941406,-13.263028144836426,-15.316180229187012,-6.002845764160156,3.3369617462158203,-2.4731554985046387,14.948622703552246,-13.189910888671875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
498.0,4720.017074876287,-839.3310927249308,2822.3470352243444,279.0,2379.1572271209616,0.08019438244047619,0.0471905916929245,0.09917674958705902,21.185623168945312,1775.70402698114,1878.0051055409679,-204.6854248046875,121.8442153930664,-36.271270751953125,0.5621166825294495,-33.78578186035156,1.5573651790618896,-0.017625173553824425,-10.732345581054688,-11.787086486816406,-0.742455005645752,-9.37830924987793,13.619540214538574,-16.020584106445312,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
